"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",0.848281345845931,0.593146377373918,2.62358500210583,0.711598929088561,0.709520891192841,0.712468552742737,0.017860896420141,237.108599475431,85.2521431170406
"2.5%",1.54706493347727,0.319505633075845,1.44380235236342,0.56346694630344,0.559853257449741,0.565027142920402,0.000641359721614165,263.235783759872,87.1499155108496
"2.5%",0.647754797601549,0.856908753726243,2.69952582639068,0.457415692508267,0.4562706586668,0.459301993523241,0,399.588392749589,130.644529108967
"2.5%",1.11903665537077,0.468070158409178,1.63912838501068,0.489241706860983,0.488128461991252,0.491275922578895,0.137448598573416,334.683103271794,113.535162140544
"2.5%",1.31888654071874,0.38484485571569,1.46239050235087,0.360814319741586,0.358505479120277,0.372573770084334,0.00460390518087239,317.740192885805,102.534094582501
"2.5%",0.562259029457497,0.968401861699954,3.24891266403642,0.592705004122146,0.591765980778236,0.594103796173728,0,372.87926132455,120.322081824562
"2.5%",0.823004653411381,0.609501112338408,2.44243609324299,0.516774796824243,0.514759282077173,0.518118383274851,0.00289403726951831,277.284869819078,101.489443163094
"2.5%",2.34430998528041,0.223353471308467,0.85708215721186,0.535071349993832,0.533461771277803,0.536528512393712,7.01743678277467e-07,324.240046302826,115.872867036018
"2.5%",1.2619432181981,0.473253783665916,1.32538186865779,0.421038751740508,0.419865793291799,0.42226931006924,0.00104025024102761,452.093561068385,141.27293073857
"2.5%",0.698517312013149,0.851603930225383,2.32200844736551,0.473216247485834,0.472114183247693,0.474300590854975,0,508.672809362108,155.143715738323
"2.5%",0.860967805831295,0.59781391512127,2.75549391153477,0.574878133686908,0.573168686271711,0.57658771330749,0.0327620050341424,287.579577631022,91.4495018860732
"2.5%",1.62179254204721,0.337264915894624,1.29603079830567,0.57660812141222,0.575414294175857,0.581401895358667,4.54028876353263e-05,286.523878507615,94.95153989542
"2.5%",1.03433437257857,0.504338544211232,1.8253559904202,0.675650354270885,0.67472211298489,0.676729677754497,0.658997449253553,313.226287982316,103.122624192948
"2.5%",1.0677649457276,0.493301751206597,1.80274025338978,0.530199580373968,0.527599339170734,0.53122226106462,0.397299898243454,306.316710278829,105.421198195509
"2.5%",1.01973879158365,0.520339733225899,1.78725581192536,0.633951482949338,0.632989286767831,0.635267558334906,0.786002306588769,342.018866894125,97.42879778304
"2.5%",0.496367199279767,0.947804651652398,4.74169915405748,0.615139002719901,0.613870950848915,0.617536157463514,0,250.01780781895,93.5831415976856
"2.5%",0.850952644683536,0.73313818408552,1.87880471164354,0.476807779331601,0.475778939736111,0.477903777526544,0.000227457691752697,574.045224166672,160.312297726561
"2.5%",0.926836020263234,0.616866849924904,1.91687474674008,0.415111796378275,0.413643199036499,0.418803060479917,0.173181229572209,431.051837159474,126.168172386341
"2.5%",1.02200191381763,0.523588976641175,1.91698233039266,0.589200181401591,0.587977320424984,0.590245214484616,0.76367414423488,348.916849174969,108.696199503059
"2.5%",1.05262409946075,0.574019431077642,1.5376017213734,0.341285509923809,0.340356773108501,0.343097106069652,0.360780396142773,525.497570324487,146.469563089534
"2.5%",0.764880504321675,0.693074542258542,2.40329887123846,0.500853199408462,0.49953054870516,0.501927399420359,1.42954347026603e-07,380.169673529121,116.354115504421
"2.5%",0.813349016575489,0.594976084792111,2.69977959379032,0.670397766423286,0.669450996177601,0.671928493793821,0.00145756203565717,268.131536443259,96.5500132569119
"2.5%",0.776651365972815,0.663279640525999,2.63797598925827,0.577783226825853,0.576664560833855,0.580032936088675,2.18946947669885e-05,287.577155938551,95.2385284920665
"2.5%",1.26317965556316,0.347233056618349,1.73493155885037,0.604041741929074,0.602354027859055,0.607835636604748,0.0541742082386718,219.40416825426,78.7329617173873
"2.5%",0.834394586244551,0.630273288786674,2.61494474861633,0.579341136541377,0.57819440980783,0.58221635416608,0.00507181689939129,294.445441994402,104.759614964685
"2.5%",0.701553509556267,0.799324811723053,2.53981876453815,0.549439624050658,0.548227684112574,0.550402397997076,3.5527136788005e-15,387.434073944186,132.807464785792
"2.5%",0.740767129977589,0.72725415886272,2.65732067250981,0.527304960943766,0.525985433872098,0.529690131137623,3.35209859869678e-09,294.229215684362,101.041859602833
"2.5%",1.08432910830791,0.551165459034839,1.65379845398108,0.512208315117651,0.511205953278785,0.513418145707314,0.208766610650426,446.40678506563,144.21304037771
"2.5%",0.735919304298443,0.72688849753126,2.75304415483392,0.590694522713986,0.58962272138599,0.591781840506398,1.59252313558511e-08,357.004267145509,105.913765577806
"2.5%",1.35108055599553,0.363208142811442,1.3946939924451,0.541782458528048,0.540442870664253,0.542968865959914,0.00281033118787888,342.596758299315,109.228655682996
"2.5%",1.61599772135989,0.300704550328791,1.18935936679658,0.526881537708247,0.52536106336649,0.529931116892592,0.000113283869351832,298.87655416521,105.718207456086
"2.5%",1.2816763622809,0.415154436835806,1.53427150062706,0.493012277289288,0.491278527375842,0.495797670673561,0.00792963962314674,341.927988016181,107.159881659146
"2.5%",2.05805147065285,0.22204812850031,0.952746782789275,0.674535654537078,0.673687683924896,0.676178146097961,5.31310304805466e-05,301.15370847829,101.755516175951
"2.5%",0.802282087269743,0.741340089755326,2.04830897227738,0.426457740033902,0.425134406785804,0.427399537573138,4.81954818720709e-07,487.135910601046,151.941644288457
"2.5%",0.796928821501095,0.538196024038257,3.04350529543742,0.592692148080652,0.590492767919567,0.601795497624118,0.00537977762776398,204.335224253282,77.0332411717445
"2.5%",1.15395010415918,0.513638058767012,1.5636212715688,0.37367595227024,0.372554455964919,0.375555041560135,0.0291029626016721,450.29143581353,134.811897034796
"2.5%",0.902712362606377,0.592576523062088,2.07323271622104,0.544568738806645,0.543540853469026,0.545916862778246,0.0954194248699116,357.264848371702,107.542511142731
"2.5%",1.10099100638269,0.492958649205253,1.66821398415246,0.544440061634556,0.543481542625347,0.546274606414646,0.187944225351598,356.836041628843,110.907944369643
"2.5%",0.962144273436189,0.47060332851325,2.37692747581241,0.662310156523844,0.660526011518141,0.664254667640522,0.646948693667977,231.37928874578,81.087367073869
"2.5%",0.862666177200818,0.701002417237505,1.82364420878392,0.352335374701212,0.351357112303287,0.353242068840382,0.000621324186551808,636.415646515466,192.832919300287
"2.5%",0.897141907398964,0.521594884579995,2.33926013506755,0.706842890335293,0.705904436806106,0.7084888087797,0.148549399730229,216.42625338995,79.7081168100809
