"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",1.33110024719902,0.45415450294338,1.21563560846726,0.473742975021275,0.472804206806892,0.474852702095069,9.61154213219295e-05,511.354685430002,157.106010091454
"2.5%",2.04133936247118,0.257278981859382,0.910905151374803,0.510627628725814,0.509589061136063,0.512074533644758,4.19101847448644e-07,435.869168374648,148.024987382913
"2.5%",1.5443699505184,0.336985695047527,1.24206210821183,0.53672811313816,0.534731301296823,0.537750525555748,9.24155320469744e-05,328.650082539423,100.533924103237
"2.5%",1.49063278816941,0.445466480740028,0.991903239091131,0.399342139134395,0.398242452612332,0.400313656388072,1.94894100857823e-10,811.606098565589,214.612246245637
"2.5%",3.07005539488441,0.143576910538533,0.782928328131631,0.747915401957,0.746625403285969,0.750607564389548,0.000693604051542618,172.464282464892,69.3712385438659
"2.5%",1.19366061475616,0.497017140692552,1.43857707767879,0.515490982424749,0.514518401673357,0.516665255662522,0.00918961677237951,488.318518638337,149.461278064179
"2.5%",1.33833680042806,0.470583060108883,1.168637998175,0.476717337587705,0.475732352474624,0.477700047825198,9.68352715124965e-06,567.058441666595,145.72897643432
"2.5%",2.53968471376437,0.225741870433803,0.705819937787055,0.556699464578799,0.555724843909365,0.557658516992662,3.19848858509886e-09,485.961704800469,165.649878453412
"2.5%",2.94026332568758,0.182943896117003,0.697816416693997,0.590634487497972,0.589665323503841,0.592566366347891,1.8356559783328e-06,357.433612928799,122.153473525618
"2.5%",3.11861853004719,0.185618778813582,0.544360742054939,0.519160907152599,0.518137982317798,0.520134093072963,5.23943555208461e-10,653.037477042736,246.616242882865
"2.5%",2.0498742167512,0.268995315986497,0.922671595382192,0.597908194324576,0.596877802983583,0.598878671866348,1.13358177955547e-07,468.411384816551,141.636981440461
"2.5%",2.69436988193164,0.221648662450335,0.607031251192527,0.436538557968702,0.43552184967378,0.437523605854858,3.09239300833042e-11,639.826927161188,220.757140834864
"2.5%",1.22870905029355,0.469318352090079,1.34664111680129,0.466931210941059,0.465799848376136,0.468098770336512,0.00457178146030057,446.553386435284,121.32862098658
"2.5%",1.78232558028996,0.299000883108769,1.03858907359028,0.550182264899098,0.549147008048128,0.551159992817309,2.81990644346308e-06,392.569701070004,127.452526927137
"2.5%",2.00485266565158,0.302862356190652,0.826129823268796,0.429090029195067,0.427933655808507,0.430066466976868,2.70266564683652e-09,510.634410290956,154.130795960038
"2.5%",1.50229547701039,0.366402410020111,1.32253612381808,0.58720421595513,0.586291706527029,0.589343631973468,8.74664533139224e-05,329.086096459332,101.497869114814
"2.5%",2.92639228313604,0.182187287162286,0.65346515319581,0.596456562907286,0.595448528085961,0.597421720657871,7.3648181908581e-07,439.826122222535,139.907183190497
"2.5%",2.11312290158708,0.28697051121829,0.736347357558607,0.397402932333922,0.396383499594618,0.398387862767407,4.67847982577041e-13,695.48530209875,223.752440437792
"2.5%",2.06446567101347,0.289800873704369,0.84067878194784,0.517688848122712,0.516634699548627,0.518668939544751,6.35150598782275e-10,550.46952899882,162.10844916237
"2.5%",1.75255006803842,0.335588135893785,0.916613429110113,0.473765450660399,0.472792536176194,0.474907306378653,1.63085585036526e-08,513.030171773593,144.497153126434
"2.5%",1.34822265525031,0.317527957940321,1.76607022989142,0.659267960181665,0.65717947782936,0.665140308207357,0.0176101180089754,222.297563122366,72.3756107988819
"2.5%",2.06454906755391,0.270582897622922,0.82706202844388,0.425672783544465,0.424187982055439,0.426792463077996,1.35810980239626e-08,491.749184008449,155.499789716441
"2.5%",2.65327581967534,0.191399158887634,0.733919789784863,0.546619012493714,0.54502972841518,0.54753008739023,7.12879409281442e-07,377.22889347589,131.468038931836
"2.5%",1.6906345099195,0.33255264556759,1.07683682955155,0.594806816303268,0.593636680634177,0.595801432841913,5.81604777805111e-06,403.414474602141,132.646166831825
"2.5%",3.96214132656567,0.124721841468737,0.500152021101147,0.510663630424988,0.509633790104506,0.511812692962111,8.81405439634442e-06,454.857832003018,193.442731654302
"2.5%",2.28803377463214,0.275934287849644,0.732657475640664,0.599087450634582,0.598177614557779,0.60010842028042,8.6257445630622e-11,512.035835882364,157.213014952603
"2.5%",1.89121021604773,0.304029101442462,0.890927482294675,0.556881790745421,0.555807562715545,0.557787867682067,2.22617475564846e-08,485.476000303394,158.388044481883
"2.5%",1.44443494791305,0.42208267884363,1.08539702428313,0.349911997641057,0.348964045167485,0.350894423001142,9.16478971157986e-07,606.448651543455,174.681535607121
"2.5%",1.27086372713741,0.443250190329339,1.45502371394985,0.595924011897451,0.595026553530834,0.597272920498062,0.00385305531160096,413.754321583995,118.041006598095
"2.5%",1.77207776047844,0.342552355525121,0.937645018308868,0.427208060539552,0.426028107176689,0.428298688908248,1.33483772923881e-08,495.723974896077,143.499937546037
"2.5%",2.47879565207574,0.218000912798516,0.721550243559204,0.555053301206802,0.554036337097829,0.556226427193958,1.42295060179265e-08,451.183599036569,135.782763781679
"2.5%",2.28484695689565,0.276671901515822,0.688453348741129,0.438174581923904,0.4371504006651,0.439173512554063,1.26121335597418e-13,691.024279202509,211.698224785414
"2.5%",2.17305410491402,0.276390369944032,0.785317584391043,0.598857703284576,0.597972790400678,0.599876865951164,5.01354513460228e-10,505.548909959275,183.238872928237
"2.5%",1.21718395483789,0.521364687495397,1.23759914949009,0.478793853831962,0.47767845354536,0.479727223068188,0.000495282175443368,652.772168391719,177.187182442468
