"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",0.557747814675199,1.21512406323453,2.8661188206331,0.0208775215250835,0.0204647006818213,0.0218809300814742,0,818.915594444542,253.378339229509
"2.5%",1.13707109733055,0.536927532537332,1.44049724693016,0.430634326527187,0.429192043402022,0.431603682056696,0.0314011655839523,525.80012195206,156.171699500394
"2.5%",0.995839273444818,0.499517546131157,1.97320759882292,0.33934949899034,0.33755692970992,0.353636042127699,0.95804998712007,293.569465099953,95.8510679207088
"2.5%",1.09919013108598,0.499256324816257,1.66997200345774,0.505453737184892,0.504431690693332,0.507510302177541,0.192136533858296,391.807923715389,124.704238048811
"2.5%",1.23151568556141,0.473560241490753,1.44401239086263,0.273243709093012,0.271589227953382,0.27696824501911,0.00339772567597674,459.184620332194,137.592473194722
"2.5%",1.27814827048989,0.40173828785027,1.44047850101493,0.432914456426827,0.430838959788845,0.434705705771487,0.00778092017843557,331.063563309544,103.062772536037
"2.5%",0.804549707475307,0.74094958574185,2.19003061195974,0.217665504228057,0.216282894895832,0.22142532418974,2.04651728408223e-06,448.950292511326,128.692211020005
"2.5%",0.673574396629797,0.829876336410647,2.72424153176167,0.397777375222954,0.396436075098834,0.401607844275058,0,377.469060436023,147.485084952295
"2.5%",0.835976655846431,0.742953786101926,2.12615946959384,0.28535996930033,0.283992091567606,0.288242860756077,9.72943607187027e-05,498.646439192246,139.102719934922
"2.5%",1.10504681349976,0.480422998429098,1.63327057400538,0.376435043122897,0.375101438371413,0.382549046707816,0.198563296932058,334.992870895689,108.461719876103
"2.5%",0.991869854727704,0.626656265063377,1.54914282156204,0.349984370204143,0.34903434924792,0.350938894910264,0.866540336048893,604.08385419316,181.048539469487
"2.5%",1.56756099889379,0.343307554354093,1.12811440951263,0.412985260856563,0.411038391271949,0.415443029946592,6.75998455168525e-06,425.127498401606,128.136647408544
"2.5%",0.624155700789488,1.0456568189379,2.56624248839364,0.184125986674118,0.182889804936328,0.184887178888958,0,704.214514301936,243.116504122781
"2.5%",1.03707473411786,0.610773622730785,1.57065391961887,0.262856599418286,0.261885910546055,0.26373424529223,0.481149039173907,610.129038477676,176.107937454693
"2.5%",0.751925413683027,0.85626197272189,2.34187107368331,0.295565524613965,0.294232895492204,0.297768320553285,7.8026474170656e-13,541.595986939608,157.618346689358
"2.5%",0.890562205368178,0.679895523622721,1.95747775898699,0.374478787972283,0.373490989451862,0.375722350702934,0.0183254978648701,459.302852607596,158.745860727542
