"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",0.81548426011976,0.773495878807439,2.04428871224165,0.602250445757165,0.601456271520507,0.604137730404739,1.63702384980979e-11,583.450862035974,188.377113403822
"2.5%",0.839062962359548,0.798118742141399,1.65974668582704,0.516297462875156,0.515646980221042,0.517100157981565,4.66293670342566e-14,1015.31442208879,312.451601646865
"2.5%",1.09202114938624,0.588564937093341,1.46548289924497,0.517167477397075,0.515835617145541,0.526370078865125,0.0166734462498899,569.07839219586,184.962864500473
"2.5%",0.770112347714724,0.871542043629456,2.00951409824207,0.58795990241288,0.587230149621393,0.58897268532455,0,675.494344675767,227.359908878251
"2.5%",1.22798069446915,0.541822306206122,1.26773362022608,0.655470391593022,0.654769503399208,0.656186710764268,2.09895426817042e-07,667.024224349443,208.897048496887
"2.5%",0.711780903633607,0.843168635974324,2.12877684276014,0.676750294019583,0.676153585024823,0.677709764903171,0,653.59038419794,230.285095258864
"2.5%",1.30423202330509,0.484510755243824,1.26259460417785,0.612686598302064,0.611796162093372,0.613431403072072,2.78985567980783e-08,691.862784188021,220.403323443956
"2.5%",1.21008507253454,0.527150684932549,1.30214335383906,0.517328643584054,0.514919695869357,0.518503585412725,9.8678265800789e-06,694.752117088708,222.955593088754
"2.5%",1.14759596525705,0.558257063185122,1.33768382533255,0.526322969757847,0.525026556637626,0.527258874594535,0.000133650489516413,770.512778774798,238.226395991112
"2.5%",1.21325955854625,0.587689663769007,1.1705322121964,0.430130307945517,0.429428594235711,0.431122770797909,4.31574909143251e-09,1024.19224660779,281.60293024534
"2.5%",1.0209945624452,0.681371074699392,1.36254339627765,0.470875257506435,0.47015003341742,0.472244197479608,0.439103283654892,955.362817108032,265.968353060796
"2.5%",0.968557204095367,0.72629491645588,1.47043870199312,0.472243178248508,0.471527047695129,0.473747088618163,0.215359818419131,987.186848060123,271.560623065123
"2.5%",0.690399908211688,0.85960312408082,2.31883005208907,0.568711401344771,0.567262378666893,0.569404492045877,0,724.845977308739,215.353263795289
"2.5%",1.22538497324905,0.521097416343242,1.23019548535088,0.501856161723466,0.500780705192875,0.503227553476905,6.11395835292683e-07,770.081306938142,261.196999833694
"2.5%",0.964627956978037,0.721091883039838,1.52842024090009,0.550903070978552,0.55027656082984,0.552447121346527,0.18228711660002,794.785565787549,258.13333393872
"2.5%",0.952491070876415,0.655972091310855,1.77456606181122,0.593011236453327,0.592017421497383,0.595795168621555,0.170258812304631,532.338996935404,176.874255524216
"2.5%",0.780069800571659,0.774022116041714,1.87944337287137,0.416350317397132,0.413999236147967,0.424672900867282,0,641.894044936875,213.572921549451
"2.5%",0.874819700268471,0.759117973516437,1.61138866828699,0.57545681267333,0.574705369904438,0.576227914707206,1.62006701165396e-07,837.644623951441,232.936357132313
"2.5%",0.875067018167578,0.715610878801729,1.8775398167153,0.351854416428907,0.349642160757898,0.360583782337962,8.42677267920422e-06,698.041436884439,215.301408426753
