"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",0.510035605027475,0.622011565009733,6.56755731507895,0.799312536118204,0.798028250690312,0.800647728096386,1.824206941059e-08,114.368487395703,43.5414773087698
"2.5%",1.25353950205739,0.362070213923446,1.76820549196798,0.495997262771791,0.494257546848838,0.497600540265404,0.214691218922189,223.425681516154,65.6069095996968
"2.5%",1.19862985991291,0.38367408932006,1.74384825938032,0.395182929781552,0.393056752495259,0.396571222206031,0.264031575756575,266.60949885744,73.2590484015571
"2.5%",1.24584526119447,0.310004789276458,2.12972131340276,0.359097125681593,0.357459984522383,0.360697478995297,0.306841892775793,151.331126299327,46.9267502652256
"2.5%",1.97284195868352,0.136145882851418,1.73542063047642,0.798509709329498,0.797322372585055,0.799836258751488,0.228528243439537,90.0403596131047,33.4057323997238
"2.5%",1.09890237202474,0.392646331025678,2.03229839948628,0.386751200176412,0.384202105496329,0.388095997485892,0.574541921708335,215.732265274461,70.3436673860578
"2.5%",0.81825090317059,0.347554297770827,4.13249298080018,0.795410387939432,0.794143247072275,0.796786933759559,0.377808580053858,65.9497342694178,28.2562039908913
"2.5%",1.28176815155192,0.337199497300214,1.84375539251567,0.377781564205742,0.375761074243189,0.379244248761455,0.22487812746333,187.680951225764,58.1693896934521
"2.5%",0.866347150456764,0.473447638162093,2.83597373538081,0.699558019184627,0.69812867249541,0.700894158375605,0.321821820676991,179.262569370345,54.0531046013693
"2.5%",1.20491845773498,0.286970695923118,2.48841320819228,0.565742808509538,0.56368073281982,0.567506717695351,0.471166758691333,87.4948104977802,32.7264884217861
"2.5%",2.0177149241435,0.125175311624759,1.67815845292513,0.796067709077143,0.794821191780794,0.797449845987396,0.251652339572142,67.0788499042717,26.7364817109416
"2.5%",1.63522518194874,0.244981060982872,1.42439981780347,0.487920427722829,0.485813073329793,0.489767134033811,0.0713050725381585,176.962855881376,62.2253988163796
"2.5%",0.696891988029188,0.505694278459706,3.46600153581278,0.591417850937906,0.590095100615522,0.593284446870463,0.0129580027391047,146.614188919848,52.1973598003007
"2.5%",0.855919219168863,0.496762215989463,2.91087364702059,0.374652413395299,0.372075147317,0.375998354078227,0.264596954437107,181.470644056596,53.7986916266316
"2.5%",0.504277296198464,0.779251821435625,5.36762955625594,0.484112463932491,0.48040861909298,0.486133111692275,2.22044604925031e-15,171.352778270219,62.8032285323538
"2.5%",1.1257406242344,0.391383458672664,1.90583985201888,0.493550640741946,0.49145868649326,0.495142166648832,0.490244648484083,204.754715436028,64.4278734306261
"2.5%",1.36906396420628,0.273567914015426,1.92790928894945,0.58920796047914,0.587408239573061,0.590903044731709,0.229818607065892,133.392200857601,46.7994177489095
"2.5%",1.27500225789104,0.264476289409269,2.19786344233276,0.693927975901805,0.692552938632448,0.695404657521161,0.40649023943572,107.780618162281,39.8476342676571
"2.5%",1.1912201161476,0.337712281233528,1.9316637858897,0.484340372907241,0.482089238099089,0.486345549278767,0.382281577811814,161.101773323016,49.0779129147645
"2.5%",1.35673194714234,0.188871070460739,2.5550325853365,0.796785570920838,0.79556315773237,0.798266330245316,0.474343946828345,70.8172317881721,26.7263552745442
"2.5%",1.29871019387784,0.34195453837913,1.78399742137843,0.597920997393264,0.596043728236693,0.599367792233883,0.185476776798966,201.383048149731,66.8813347316638
"2.5%",0.699432104978799,0.446364678740276,4.635270057186,0.683051721497391,0.679763714311032,0.684436034247964,0.0399973051890965,81.504397266301,35.9868209769181
"2.5%",0.926783031625849,0.458124012024493,2.72937166307476,0.372483241320854,0.37048929714613,0.374511698635334,0.615955764877327,174.013304105486,52.738697910623
"2.5%",1.12953322199823,0.244601514264621,2.76880763499288,0.67737669820376,0.672941180257689,0.678757340109239,0.701089727615574,70.2930753114484,31.172845257167
"2.5%",1.42586016611,0.252570234321328,1.8304937163005,0.69706752360743,0.695151046364729,0.698359336500916,0.231373803667669,133.614224719342,45.8879750992419
"2.5%",0.792481373319933,0.546483544373094,3.18602636885963,0.377384673502842,0.374716692570246,0.378746826082578,0.0680247907768765,193.069954055059,67.6501741564325
"2.5%",0.759980966976688,0.525865480336127,3.60587787234879,0.477171278544486,0.475381374788415,0.480223993024308,0.0488694524179831,145.367009174924,49.3612101368118
"2.5%",1.64750658746216,0.234265788268627,1.49542476384058,0.592703982128694,0.59096688044575,0.594280127146554,0.0939883673427113,147.310793715123,46.4966183604739
"2.5%",1.45363548500404,0.223501749287558,1.75378777591691,0.584942853877895,0.583497078261543,0.586670106529206,0.257971658176257,120.586327771,41.0807895452219
"2.5%",0.99954221859496,0.376295379812445,2.53904062070665,0.587556123452498,0.585617320726104,0.589049957896119,0.998050149157995,130.799357884812,43.469773648178
"2.5%",1.02339116001109,0.272814885734528,3.36043012584862,0.796289428521749,0.794890470710277,0.797558952974001,0.933188076746394,71.8827830344407,27.7919065208128
"2.5%",0.596338378492775,0.740776092954415,4.1643019472855,0.378387936696162,0.376690143823793,0.379985062372289,1.88972145043209e-07,190.535837536606,69.401034236508
"2.5%",1.68719063047726,0.26316228789445,1.29547936516027,0.599425077723683,0.597608587660593,0.600871423638573,0.0341979065640157,251.031292367016,84.8657011903689
"2.5%",1.42302262468852,0.298591727278853,1.55542013175259,0.496153378664543,0.494517717743392,0.497803345361409,0.107072871259815,220.359318152948,57.0419686854755
"2.5%",1.00478554120904,0.445007812844375,2.27037948574818,0.270708677022847,0.267599672957163,0.272080356634767,0.974270314364753,218.928520352552,69.6280014943314
"2.5%",0.97019164079539,0.265179219307372,3.54900008936997,0.79315661842852,0.791887130364608,0.79470629675761,0.915768600693186,53.9201617757477,24.0506775080774
"2.5%",0.636578877675074,0.374410866121454,6.43197447330267,0.787784203309175,0.786329498132361,0.789232584781855,0.0383763357031339,43.761735196655,28.1136431749425
"2.5%",0.739234512766789,0.516549479912455,3.69360636290709,0.467161542772866,0.465232559546614,0.470020454586045,0.0337314073977431,129.95137070401,55.3011112749
"2.5%",0.686237962294385,0.620209451423799,3.28507395576975,0.598313519911782,0.59676508652085,0.599890892471501,0.000880811798307901,207.912991115975,72.2487043882842
"2.5%",1.41095005515806,0.220614364359626,2.03937624143043,0.691792361381301,0.689541203487182,0.693075259462303,0.312100181854229,100.10253335995,37.7147269098064
"2.5%",1.03019112572496,0.40514638591206,2.76238290739239,0.321763223869312,0.318864929050416,0.324908666793729,0.877975982611149,119.217066598488,43.8300060414353
"2.5%",0.93942542145853,0.443210834382459,2.32802721797754,0.494371596152291,0.492792110425596,0.496101274878213,0.669755016204212,207.093371530246,61.8388230436637
"2.5%",0.772214949455362,0.374526274733224,4.92923411896785,0.677083840806649,0.672944563413862,0.678465546730596,0.224561235254632,72.7475386537719,33.6273085994905
"2.5%",1.72572473554474,0.223992904888379,1.25456392123751,0.59813700137731,0.596565772653593,0.59956045783543,0.058105348015435,206.741194677507,72.9763852816993
"2.5%",1.4631182306257,0.337525763718116,1.45658834836385,0.498419365973466,0.496791272404167,0.500066886387403,0.0398665054775205,292.839652339873,116.695784114791
"2.5%",0.59993833899349,0.527930753601817,5.82335884826161,0.686463846590664,0.683067444417262,0.687718069589208,0.000639765964692618,90.8947156763662,41.2586617182587
"2.5%",0.51288203623408,0.714472070342824,5.48968509433995,0.697454926236784,0.695800307073945,0.698800980109264,6.49331699520417e-11,141.223954784741,50.6013656349653
"2.5%",0.852093300974433,0.342465885417284,4.16529026654678,0.797205186905319,0.795795074877595,0.798518441271868,0.477258066960224,75.713023160311,27.5036689779585
"2.5%",0.713288392011185,0.463855137178027,3.84917870193355,0.57731656655768,0.575728711427146,0.58014508043568,0.0381651645426717,109.834476221574,42.2714616753771
"2.5%",0.669389390851844,0.620688900964433,3.98375996236199,0.699051023298667,0.697444268248694,0.700482112690495,0.00141957800853332,172.437056018636,60.3684479529313
"2.5%",0.376240994332833,1.07954749283498,6.65719002116607,0.596994844967006,0.594989922179878,0.598421098525189,0,199.453015868377,81.6974624296069
"2.5%",0.980905274903232,0.325547359237234,3.38263920201762,0.690258717854524,0.688593440137011,0.691718127232603,0.929504277083998,95.1061864143995,35.367217879059
"2.5%",1.17004184212019,0.235440147010351,3.47541633991181,0.795129648426931,0.79391870155729,0.796905862747872,0.642295806695072,61.4119054184167,25.9972437062669
"2.5%",0.802992690727601,0.602686799539787,2.52978311425414,0.288654592935885,0.286021183814325,0.289968103515583,0.0360717861091859,270.379551330699,66.1747903911104
"2.5%",0.656829257846398,0.567503052900986,3.93027754417384,0.591437432036147,0.589443724944073,0.592841357102025,0.000567334200391567,148.674607051604,56.0473469853626
"2.5%",0.680584877898315,0.520181320809066,3.75685555905081,0.587236660497888,0.585752379965287,0.589160451260928,0.0074211127105861,132.818680416201,46.9157959553221
"2.5%",1.18821072655701,0.210235329422572,3.16360109828396,0.795180326827616,0.794065729795004,0.797086344627325,0.638549204403454,64.4938905997738,28.2270600970022
"2.5%",0.691581904888584,0.462553366632212,4.46780421185904,0.689370183981883,0.686389863273515,0.69072920039452,0.0220126381866121,96.9572596606036,39.4971596916398
"2.5%",0.842613303056645,0.398773664004089,3.6225898653166,0.691839348096136,0.689253896149235,0.693059971660625,0.383820429305068,99.6323138238037,33.4959990533618
"2.5%",0.933904248240546,0.453419328774722,2.38191376536103,0.598483820817895,0.597044664815111,0.600052342349238,0.651432925676771,208.197676839084,56.0255194240258
"2.5%",1.11221503555154,0.247651367152857,3.23255841987507,0.678494532401258,0.675817584931892,0.679993633340172,0.729266384576646,70.818900452579,31.6986703982976
