"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",0.982972065421369,0.554466950933816,1.98255703592569,0.590424746446799,0.589137105883721,0.591460709044625,0.797927882364166,357.007247460033,114.843902464258
"2.5%",0.823186138334823,0.629627225981159,2.49876291826526,0.574364168451826,0.572744441062666,0.578507941945818,0.00218525748466569,281.801858192834,106.473263801875
"2.5%",1.06658650453054,0.53652491443657,1.6334739648523,0.413616241920602,0.412067279214228,0.417265185235979,0.310857220662738,423.850168401175,126.004356946184
"2.5%",1.0625305789258,0.447965698121411,2.11075233735699,0.667052739960718,0.664034546081652,0.668090803659544,0.495368365304965,251.044167032427,85.2657749973433
"2.5%",0.791417677764753,0.705907157316662,2.53372900968365,0.593976458462512,0.59269423354392,0.594875055377796,1.73516003871832e-05,391.499884033578,127.342232048114
"2.5%",0.81948662160683,0.704439869195337,2.18666204579949,0.549966991555442,0.548789825389094,0.550966324237928,5.12693687246824e-05,395.517235610761,119.604286421212
"2.5%",0.861391887615236,0.50980143620807,2.75597587583195,0.798285935930189,0.797414165725547,0.799129498451913,0.070354742717248,213.190731520451,74.8657687602066
"2.5%",0.839839818717007,0.67330600009045,2.11678796448989,0.497836332344648,0.495871005985275,0.498803585339598,0.000912886461120532,364.889446295196,106.328624121937
"2.5%",1.151783941348,0.456839700691969,1.62020631349076,0.543197028087606,0.542109773442294,0.544924239283813,0.0850602542998451,350.020190753536,101.839920962999
"2.5%",0.825021955167057,0.667595102791153,2.13987130202057,0.456959124875495,0.455520555044903,0.458166057304713,0.000301934607381149,398.798436872059,119.295287003058
"2.5%",1.3241802663566,0.402371788858077,1.35658197760728,0.679313732014722,0.678432939148104,0.680260720351003,0.00129386357332129,413.847917907943,121.209919505718
"2.5%",1.3701475107199,0.399406546726768,1.30960659410202,0.54310105886286,0.542102115494485,0.545701426023186,0.000738119881738442,349.745274107771,117.06824096992
"2.5%",0.835116612862426,0.675873901088734,2.32547800198768,0.540986091381706,0.539618492885648,0.54221657200359,0.00151910703597435,343.540805250027,113.030979456481
"2.5%",0.56177844588681,0.93724945455941,3.54326952813579,0.717192915600309,0.71626034687193,0.718110945321965,0,295.034422563138,99.4539214706353
"2.5%",0.745129756515255,0.742345113231958,2.40648189355914,0.447799494920117,0.445590000673912,0.449104351031697,5.03251662564708e-09,370.134856972187,124.82910794755
"2.5%",1.33199173830692,0.352252300995793,1.66912049674255,0.615482399621452,0.614063376092469,0.617357276447935,0.0155490900076107,242.117935965289,86.0461390215762
"2.5%",1.06098867374344,0.515542884473067,1.64582340912748,0.448891142860601,0.447410543086611,0.45036063784814,0.422171820337581,369.008909983838,115.669676040375
