"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",1.16512207336522,0.365645681009312,2.05217299266432,0.253371386768552,0.246655209677417,0.255488290292092,0.393605813461221,185.369754545196,57.3778728158465
"2.5%",2.69020532605927,0.187414026310641,0.725773485314377,0.297307645817803,0.295702183589763,0.298901877617028,0.00434130744717764,424.483776456573,204.182513266843
"2.5%",1.36910888145139,0.36017070913052,1.44969551559141,0.183653324295889,0.18233730926205,0.184876165458598,0.0789744012976823,289.129241909705,79.9243468044229
"2.5%",1.61027806960664,0.302973117764516,1.21711928578461,0.190483618940248,0.189029246168963,0.191599999767295,0.0162632012150608,337.181304983653,97.7013097870547
"2.5%",1.26126775198667,0.344608688979183,1.82693609285458,0.259328621122148,0.255606066711384,0.261229379502601,0.248730407663557,195.240815888038,55.1441403362978
"2.5%",1.30971725356624,0.42196980605193,1.40967618920816,1.36011739315045e-06,6.3944457093333e-08,1.16812302484386e-05,0.0520021172584091,395.509584139071,102.549044845172
"2.5%",1.78679043400924,0.246270645050905,1.28156857296782,0.270909585298489,0.267706567687962,0.272248340854056,0.0312880434184952,215.120268290115,64.7587106049991
"2.5%",0.641166297068474,0.770726753494812,3.42553982318452,0.181300317219406,0.179214356035989,0.18243550407928,1.016778308216e-07,281.981278866349,71.5107832974651
"2.5%",1.13963733016847,0.342180522688285,2.08541981126293,0.361662496021173,0.357812543626258,0.363118165531956,0.50228716675231,159.21968372726,55.5521088211011
"2.5%",1.68517420795348,0.289612060757326,1.22901027283664,0.397068494393222,0.395304712315091,0.398605325940417,0.0135040294229478,305.03098029856,88.932997702897
"2.5%",1.51685305977782,0.283253119662527,1.49598380945071,0.389298698629644,0.38742865044706,0.390741198721333,0.0713491423739581,225.765194855675,66.3574530206536
"2.5%",2.06256604698168,0.218766345545373,1.04715458162319,0.279731809975019,0.277030696592135,0.281070310010695,0.0176910524399077,238.360978095021,73.0881295161353
"2.5%",1.32286416833841,0.346371805751891,1.62182494639687,0.169813248507181,0.167576593410894,0.17097671699932,0.131440206275795,246.761700114564,65.2922760796016
"2.5%",1.00277203079063,0.471309363443148,2.11862917741915,0.277599188110214,0.274048834815991,0.278867147247515,0.983715694186554,235.369508010514,66.1401493190463
"2.5%",2.91930699179399,0.164227915163537,0.73251969759066,0.184872970151665,0.183704801657959,0.186863345684724,0.0116058531381245,313.977722537993,107.436830320169
"2.5%",1.26516501834035,0.372410581492046,1.76074131671289,0.39269182843338,0.391059701360699,0.394229716642902,0.186172818980517,248.512719947504,76.8244735111019
"2.5%",2.00219717002141,0.251926991631962,0.983450697328037,0.18858527614819,0.18732942630715,0.189829731001559,0.00524696715997397,315.430581364061,81.0026107515021
"2.5%",1.46951288660463,0.309097692735297,1.58462218265141,0.383828008328765,0.380901967297702,0.385221672381717,0.0828125167290277,202.726478595755,57.8214267274779
"2.5%",1.73427684976608,0.279466017861691,1.15398531016583,0.191831513244072,0.190336007148012,0.192965939045361,0.0109780269392474,346.162758353977,105.869833940497
"2.5%",2.56419110790858,0.156945442146007,0.904000771024291,0.49431741284076,0.492007321530097,0.495837082525111,0.0268549394129396,212.322500310714,66.8452307946704
"2.5%",0.762687533436262,0.588293923270131,3.01532670473851,0.264993430451919,0.263584355557053,0.268281679121463,0.0245124651404822,202.846230370259,68.5746834058544
"2.5%",0.905086296906721,0.481862894848854,2.26196578814668,0.598399995609113,0.596801496863603,0.599942727407583,0.484324728095137,207.97554495788,60.561458069564
"2.5%",1.16713201511362,0.421351637662476,1.7489667906798,0.185999915132584,0.184473714032029,0.187170503853363,0.301239360159664,301.009285542146,77.1556359121664
"2.5%",1.82367665757516,0.276965489155354,1.09738320911442,0.0849577739730657,0.0837009531689803,0.0857017426942807,0.00522047868837294,331.873314306319,82.3260510077071
"2.5%",1.89811934667283,0.238453668513353,1.19119504555234,0.387293592992379,0.385101629176498,0.388740207232217,0.0252992491679018,217.944722667917,62.2692452100668
"2.5%",0.821333356487095,0.6306092490143,2.44477720758792,0.294798578359701,0.292489104259848,0.296034087117461,0.0496018007376924,331.108957518215,101.098808345835
"2.5%",1.55339074447874,0.305165532725738,1.40487281858398,0.176854365042722,0.17537843904677,0.178039082559025,0.0436546974383414,268.565629090921,74.1851442427488
"2.5%",1.90080315916702,0.223565930624571,1.21230235977778,0.381775791349553,0.379641845733696,0.383198016841697,0.038649426168532,197.7924973205,62.1811312170005
"2.5%",2.01119964488498,0.236882853520774,0.97377604458282,0.192095251878186,0.190713424733096,0.193289618329598,0.0070449472416978,344.914775143466,98.4417648239351
"2.5%",2.6876135762529,0.178980698715843,0.731782682310767,0.297691670725733,0.295838555057035,0.299106361048772,0.00391363611030249,380.2727537839,114.373327434687
"2.5%",2.425335670036,0.210461256133136,0.785504845327619,0.0919824360892301,0.0909385254622309,0.0929300731477969,0.00553034881402414,419.454303837999,155.00103215939
"2.5%",0.87149217664567,0.55520297840019,2.29979775652387,0.0661070666857732,0.0651217927996462,0.0676266944159171,0.241595133901796,272.646082844642,79.6493577940582
