"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",0.861336145662664,0.783304480184437,1.69817770586606,0.360634103840899,0.359271599469236,0.362656122310701,4.61196081324999e-09,1011.64257408644,272.148361384978
"2.5%",0.810397259444909,0.85669736682934,1.72175053304253,0.322833167372547,0.322064753924745,0.323755368141554,0,1103.89545095529,298.393397520283
"2.5%",0.610594499202685,1.16853362586475,2.19664639211643,0.388167770887289,0.387350530909695,0.389202808699596,0,1088.86054817396,343.083881516362
"2.5%",0.857907583732345,0.809741364723534,1.73578121401108,0.287323282931854,0.286426310681342,0.289964385551755,3.80927733800718e-10,1009.6523817703,287.696479113636
"2.5%",0.778259412328633,0.920280987917068,1.82958983288772,0.254732038403114,0.253544653120526,0.256909028106568,0,982.725870587681,291.591808313459
"2.5%",0.846398150360745,0.817020229737755,1.73503768879905,0.424390933087629,0.423697260234725,0.426367423591925,6.57518484104003e-12,940.57987248049,263.403830215971
"2.5%",1.16374031525147,0.586455086690199,1.30257938850173,0.413993696159516,0.41272770769899,0.417889001755763,2.82425567394995e-05,842.095957177847,249.832264804507
"2.5%",0.790880738352609,0.803229078464283,1.86391637480232,0.301715581391779,0.298220906485215,0.302818451159181,0,847.046258414244,247.559224703833
"2.5%",0.932337481745549,0.705677002270115,1.5623240583743,0.30491401950641,0.304013435139265,0.308459749785863,0.0132457822505172,951.826935525831,282.349317902314
"2.5%",1.4116791854097,0.498368619529949,0.994704900891266,0.16629572389972,0.163224210557369,0.17116254320909,0,1030.13328147078,292.849295704369
"2.5%",0.815344212953107,0.816807788637477,1.79222185338476,0.330606386412569,0.328738227968008,0.331307352603504,4.44089209850063e-16,983.243724943403,280.651349182496
"2.5%",1.01680079863161,0.680760104371287,1.44694698353424,0.304224901118705,0.303250663046461,0.307126195686752,0.547802955819001,950.677548868828,269.913965159826
"2.5%",0.865789212900802,0.771691072645448,1.62507985662563,0.446243744938119,0.445456450743014,0.448522766616421,1.22720384965191e-08,927.369140054203,285.362303555043
"2.5%",0.716642612061342,1.00728624302772,1.97460750772071,0.178451340135472,0.176428825942148,0.183113932833775,0,1103.96828875369,303.797598099613
"2.5%",1.15477975526752,0.601114173041325,1.27366142823762,0.245405137895829,0.244435608999993,0.249616218893328,8.77709270952209e-06,929.030587682741,262.228041041005
"2.5%",1.00621201919203,0.636819654225138,1.43106114763002,0.315085549889493,0.313028808320696,0.31598103412774,0.847871845978639,896.462765835525,275.580055844892
"2.5%",1.01632046738897,0.681772619963358,1.42894081432432,0.295774039758403,0.294946801817408,0.297123883709605,0.562812011519993,1068.16141536501,299.679773324864
"2.5%",1.03386622196348,0.706588553193975,1.37302561448348,0.203317475072332,0.201871705452519,0.205979422743301,0.205708713045084,1097.966558211,297.900804147745
"2.5%",0.948984404801272,0.740376476273327,1.49900063931409,0.244839262256207,0.244031476612782,0.246749950103964,0.0222480128944955,1276.91961530179,362.185282074144
"2.5%",0.894984945165366,0.78418255873322,1.55340592072688,0.251948317631344,0.251292795073319,0.254714938158259,2.84338820932817e-06,1105.44123136971,309.276446724729
"2.5%",0.91502967732619,0.719998107300932,1.58989021951649,0.351081993054596,0.348837892857382,0.353685403470216,0.00171204529104907,929.251583418785,285.587618035416
"2.5%",0.897397164173511,0.779394790301118,1.64476056356441,0.219522635654995,0.217997399192209,0.224970485198287,7.1034574873341e-06,1044.61715775168,307.423616236344
"2.5%",0.879240175810457,0.806582327070865,1.6252340783544,0.312268227775134,0.310920282998026,0.313321995673996,7.60822564949137e-08,1008.27784596625,295.661094438815
"2.5%",1.1765343783737,0.594740415572607,1.21037525706064,0.261553046625427,0.260768974653539,0.265073673494683,2.60038126365103e-07,1015.79433069113,294.568890109466
"2.5%",0.970978731440314,0.680381717286538,1.47089708240911,0.326206212400787,0.323940340435344,0.326924245525996,0.31333994652232,953.189531852898,284.800365475878
"2.5%",0.755846856996673,0.875109737636815,1.97654975561876,0.269282667454589,0.267599721390703,0.273959117646379,0,907.716159072208,262.876610886531
"2.5%",0.881331955814642,0.820428468243622,1.6092633939275,0.271553041142936,0.270450641534797,0.27264801691495,1.37381892528765e-08,1078.82004277734,329.559624427623
"2.5%",0.917067207281321,0.757780788925952,1.56366999596874,0.417555026687034,0.41685399160439,0.421130900147826,0.000438443156105972,870.126196737526,254.954406866567
"2.5%",1.01365554654408,0.671440668151252,1.36135718326004,0.248768457023342,0.248136334759664,0.251292702315355,0.628139800928561,1075.87904375419,304.243771721631
"2.5%",0.960084146819563,0.751851402994998,1.43323010172042,0.181636042358767,0.179550125574852,0.185031061652479,0.0912190605735832,1114.41745519721,309.428368517105
"2.5%",0.703019653491566,0.990306668584332,2.0042087437285,0.423932616288581,0.423071164738376,0.425642848605578,0,934.32855603628,297.232579282585
"2.5%",1.04718443396977,0.675702341487666,1.39331353278443,0.428541135903887,0.427870113837423,0.430018501286262,0.102360569061353,991.4044997209,274.203429962542
"2.5%",1.21260639396854,0.561649392338573,1.16129730428191,0.316777382168547,0.315897623076027,0.317796336039979,1.05921824644639e-08,1041.72038951754,281.430236906122
"2.5%",0.689848452876516,1.04300847693244,2.03335275757019,0.244656241772429,0.243865105119351,0.247037740792579,0,1276.01234469204,355.434898987117
"2.5%",0.870283274090856,0.811967468316646,1.62246763008102,0.386480128912639,0.385491313208607,0.388190953727753,1.00278518821995e-09,1037.69440300853,301.702686662601
"2.5%",1.07659984550742,0.59202223092914,1.4432292680826,0.262934853395864,0.261044282397428,0.267466119043321,0.0373378576233248,881.677981985084,251.238037544635
"2.5%",0.908401836854244,0.702705798251566,1.57077794549083,0.440479401191362,0.439135177453429,0.443612297970842,0.000869984254515455,858.801638174864,244.095319814857
