"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",1.00498644533078,0.482356955817894,2.04642244572213,0.180204566968191,0.17906602568806,0.181962557101891,0.969448454672297,274.062024572903,70.4747345966141
"2.5%",2.57798038944679,0.159427216733157,0.890309892071263,0.273092634403323,0.268782597461624,0.274533992039792,0.0265833507836764,225.94504568319,73.376568782269
"2.5%",1.23292076924369,0.377816595904254,1.72003658376753,0.276426643423938,0.275093388711561,0.279153068980587,0.258040392912671,224.980076467028,64.1723308912911
"2.5%",1.80962912117787,0.25387628051333,1.15380540194828,0.288537421367642,0.285852419058727,0.289795333469286,0.0133107039289881,276.957236673596,81.7968522046255
"2.5%",0.581530426617122,0.927456982756894,3.0509219724616,0.298596454663036,0.297141643610877,0.299948589686232,4.44089209850063e-16,393.833576140502,113.044660972986
"2.5%",1.00294687604153,0.403462935268162,2.43506041629377,0.484956290709465,0.482324476395704,0.486787468800865,0.986582643260069,165.454113111638,50.5339131737104
"2.5%",1.20317986453906,0.35019650628014,2.08733416621946,0.246469082297498,0.24481243100832,0.253176359792896,0.366355490493679,171.090832790582,53.0395954956557
"2.5%",0.937621896129632,0.474614175630663,2.42203119558278,0.267473386455538,0.263312711908659,0.268997851549016,0.638362781455081,211.672616134617,61.9552254478391
"2.5%",1.94488246187188,0.266067303576014,0.931850629170399,0.0951823758259554,0.0940860516615119,0.096117136473431,0.00194497833662899,423.807236624199,103.549314893354
"2.5%",0.82926547694568,0.457051762167602,3.28626165913014,0.343518372341423,0.338409348054824,0.345026896714439,0.220364792431774,137.703554081336,45.2417017268158
"2.5%",1.82474633760763,0.260005444341629,1.08262963154467,0.0641831363909584,0.0622160163600734,0.0651973175813395,0.0257011334539412,264.410932565866,68.4431269637269
"2.5%",1.07392295830491,0.457151198416652,1.80899308400016,0.0804707642082564,0.0796465397612583,0.0817053926547904,0.588336431473684,314.614741512987,77.5717290915389
"2.5%",1.21376938311785,0.442931995139365,1.45260027814054,0.0895907057626507,0.0886329296164219,0.0906695700338275,0.175593317289952,385.837690355934,127.533182434697
"2.5%",1.18261134481255,0.353060153404382,1.97351296636016,0.244976647332139,0.243511507403253,0.251043809074399,0.406845393893527,169.68289738293,49.6304293271157
"2.5%",0.954044190064229,0.479605824164914,2.24116263334992,0.392410842199973,0.390285417565809,0.393826449173347,0.726877134805773,242.11972825309,64.9009158390454
"2.5%",1.14183608909784,0.390718780796389,1.84975459793134,0.16274013161006,0.161585136406927,0.164008674601761,0.418412839865938,232.759854948175,68.9833421582485
"2.5%",1.57381393283662,0.261385107074769,1.60693687722562,0.372393031649858,0.369914816682266,0.373744867967121,0.102592128226656,173.908264176306,52.5907180032776
"2.5%",2.27629809861763,0.162060632113012,1.03482474132139,0.491907913250852,0.490149100015166,0.493599197531952,0.0415489679482288,191.406845159603,63.2952873680067
"2.5%",1.04325356363231,0.456295360908325,2.21483782525244,0.387588727470558,0.385155775340543,0.388922330826077,0.774626498720989,237.998405218259,91.9670774472042
"2.5%",0.93641393488203,0.548427592300192,2.18296410680535,0.292027564647323,0.289608952567122,0.293285471133804,0.566364064508167,299.920294995994,97.2472412631115
"2.5%",1.51058966578015,0.367531498131193,1.11806995820319,0.199034142562146,0.197722831081302,0.200197679115495,0.00734122351284783,543.117006768067,209.344718369441
"2.5%",0.963996941119885,0.512445104098118,2.01260089754135,0.189538001189376,0.188152963334037,0.190696495803363,0.754467130579868,319.564752883652,81.8275334148243
"2.5%",1.34598759835834,0.247038045833609,2.13674902369897,0.57256396724484,0.570947293760518,0.575129277704351,0.32065055867798,98.3103551322459,38.5713865969054
"2.5%",1.74494345105515,0.236691342479484,1.32168634237268,0.262270271142316,0.260899420595044,0.266055737556611,0.0638772602977555,192.694569392325,57.1985709515049
"2.5%",1.07694289480492,0.419154803862044,1.91391078888915,0.27662282406541,0.275300584873645,0.279825692114609,0.632844128987336,223.043099355307,61.3831849889479
"2.5%",0.950167178679837,0.467733637567589,2.49867807868176,0.138794351915892,0.137691398978567,0.143247251365413,0.722993279636322,196.285184408581,57.0836176256286
"2.5%",1.83302515448532,0.273430477826372,1.07360079080372,0.189778711849706,0.188582717660892,0.191046248809321,0.00781402952484678,324.735301697483,84.4879559905334
"2.5%",1.57765965369582,0.228451100198848,1.57289986338503,0.47101308773625,0.468457120592617,0.473523052694446,0.175437150929519,130.947608338063,44.4701928920509
"2.5%",2.10336401185293,0.219704675275573,1.03879843900774,0.284531847824738,0.281629429086817,0.285777240278774,0.0139412626956561,257.888364892547,74.4200234340629
"2.5%",1.44412271811878,0.351582578694568,1.34023580360447,0.193498846425063,0.191921119802918,0.194587284454009,0.0314811130995136,355.830359316737,96.0458939118083
"2.5%",2.11026691079453,0.201137416339406,0.988166626886335,0.282986292810384,0.281604092309714,0.284779269748345,0.0217681264809875,243.117949321013,69.8877939608666
"2.5%",1.96620212154952,0.20967203307703,1.07469042650507,0.171865700662355,0.170590678570575,0.173486349751984,0.022103051667294,257.443860443375,78.8017884091533
"2.5%",1.73991003853448,0.225954449716111,1.45766362245277,0.367098186574289,0.3626334087042,0.368647024323302,0.0901717686762851,166.601303676847,54.5774432685953
"2.5%",1.32808959229227,0.334605505434447,1.60964017741745,0.273730559401718,0.272290668065646,0.276480020023535,0.143619412665358,214.493549547388,57.7613416622096
