"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",1.91225328969015,0.32897643996795,0.848097140150218,0.17221849085003,0.171428513346682,0.17331418148896,5.77857761641098e-11,623.596130562915,168.961927481358
"2.5%",1.53758483359185,0.405393817023537,1.02611084793447,0.39453900657295,0.393556548393891,0.395610944260983,8.28142643349850e-09,617.551525184145,202.181786009726
"2.5%",1.44623671302281,0.454271768870725,1.05375570915223,0.316557953905878,0.315661089894962,0.317496595662729,4.30529834005711e-09,754.518078586304,206.922690751106
"2.5%",1.75056266696014,0.378952798805497,0.862714680614741,0.237664577019328,0.236720948000894,0.238507561771917,1.73194791841524e-13,920.300741855119,283.187549594329
"2.5%",1.98386622238033,0.324802604040821,0.808836683785736,0.27253189299935,0.271379780292645,0.273378415088727,1.0831335828243e-12,727.895222237786,196.496049675019
"2.5%",2.29567934701105,0.274099345010619,0.726699069842249,0.308987288796237,0.307905563973094,0.310270913708045,1.21658239038425e-12,641.976180739042,185.442714821871
"2.5%",1.80205984031369,0.347372536288542,0.836694476338801,0.234335974484843,0.233501319974026,0.235254756490802,5.59574608871571e-12,801.856843850272,209.711640721723
"2.5%",1.7671308153222,0.371802710686561,0.863243904392221,0.274613972038938,0.273827673614387,0.275704470704342,1.06115116693672e-12,749.072550828565,195.794056905728
"2.5%",1.94707054089016,0.335917369028337,0.785817808070757,0.357363809980358,0.356499927399583,0.35850693156382,9.52571355128384e-14,741.010243432808,209.490753656935
"2.5%",1.49238138493241,0.413528308358571,1.07345006094319,0.31067604272372,0.30976155432024,0.311597208308284,5.26420849134013e-08,645.714076062629,173.327908033198
"2.5%",2.2123380114325,0.279823523051375,0.694559713006101,0.104285881879221,0.103626734494888,0.105221986392509,1.00808250635964e-12,795.638686977174,228.625644001743
"2.5%",2.91052975924651,0.201471425978242,0.570252013987164,0.394292757510438,0.393306436490708,0.395338882840775,3.34541283564249e-11,637.666773178272,262.486967122723
"2.5%",2.10077316039755,0.329324340965554,0.681533047027242,0.198295800035739,0.197474035232613,0.199083268643676,0,1004.01752238876,317.973553771557
"2.5%",1.93401760432359,0.32086632761639,0.823895885574252,0.395599093404938,0.394552126716979,0.396562785773177,1.44984024785799e-11,640.67667047162,175.16126791666
"2.5%",2.48255270718896,0.234831628753916,0.662399871126312,0.344694925600801,0.343579590822335,0.345697280840083,1.1300533842018e-09,573.097539255382,186.520863012107
"2.5%",1.46389145568133,0.379746652575353,1.20638779213574,0.40065140723404,0.398857391388345,0.402046807918241,7.55633536742017e-05,380.439189925297,110.626391204539
"2.5%",2.44657617252947,0.264874707932381,0.630187343796373,0.237334145098352,0.236441278018126,0.238232277463669,1.55431223447522e-15,913.309860745214,277.111278593654
"2.5%",1.7214339075551,0.376767680789502,0.913261886800031,0.315450509219028,0.314485632561492,0.316338941551761,4.00968147573622e-12,728.71416346223,203.021499667336
"2.5%",1.71390165172864,0.373575510764511,0.891842904825963,0.23638063507001,0.235487269065668,0.237307166617862,9.22706355765968e-12,858.225118635014,244.064221296122
"2.5%",1.18511615328608,0.469490010020922,1.51733271468836,0.414198662805931,0.412004870767984,0.416909286713578,0.0227016152325179,431.03700685089,123.662811803799
"2.5%",2.11060463467818,0.311445601375864,0.730380007689234,0.316845143814636,0.315859362298409,0.318011454490341,1.99840144432528e-15,783.697396437893,236.682940958938
"2.5%",2.35187198466403,0.261960170032691,0.656540318153801,0.234405446366927,0.233656599519422,0.235507116828573,9.41469124882133e-13,810.862091138737,229.879179755899
"2.5%",1.62009254781005,0.380848728038511,0.938598128222026,0.353003986464786,0.351978998687498,0.353880879799349,1.86922322065186e-09,644.680710366032,174.952899563281
"2.5%",1.35940026393343,0.430688190833696,1.26466068533053,0.243598102448288,0.242091439466245,0.244761040353495,7.3060787831869e-05,521.101462434296,146.283583005652
"2.5%",2.27208905602806,0.265210553954979,0.725012417628802,0.264761886098583,0.263449350670701,0.265806261217089,2.72830646963484e-11,640.539778065112,187.550258831532
"2.5%",2.24022678202253,0.261617034768095,0.82193897796686,0.239510749792908,0.23676888030095,0.241284562498813,1.74170122768658e-09,519.631266555427,152.722664609701
"2.5%",2.38491600117988,0.274383076846223,0.62865793675116,0.149773799547926,0.149089841379909,0.150612974092193,2.22044604925031e-15,822.051881541825,232.555516328079
"2.5%",2.4204629892653,0.240799203904631,0.688885903765733,0.259078594016,0.257775615747278,0.260038899453958,9.24285092906985e-11,602.120050547413,191.538208148916
"2.5%",1.24320726919831,0.476123370668105,1.31220917074329,0.383384827913417,0.382421289157435,0.384812296929373,0.00161399942383911,499.11349554152,141.488088910388
"2.5%",2.49350436492946,0.239584658380818,0.636816477631674,0.2323346103337,0.23137116632374,0.233189332577944,3.14304138271382e-12,774.44404112503,219.625207830474
"2.5%",2.31200734780811,0.26395401381562,0.711268331953565,0.269984616390141,0.268907671559746,0.270891518570349,2.1014301410105e-12,694.542302311672,204.346306269459
"2.5%",1.62286564292998,0.39458412430786,0.934576309476183,0.398204914461163,0.397121017603947,0.399155455108057,1.5069723247052e-11,725.367309057478,183.522558540741
"2.5%",1.58745664070017,0.348323151466449,1.01667518089984,0.340643638519648,0.339477583861689,0.341776196078067,4.60250230371884e-07,533.459509709215,152.214716726548
"2.5%",1.672842581974,0.378781094385795,0.945679304523133,0.227607240631995,0.22669498237905,0.228560499393938,9.17878661965688e-10,697.425220909293,172.239206071044
"2.5%",2.38076934240164,0.248408618806887,0.65107937563239,0.353766922789027,0.352717835412093,0.354642514380805,6.39968078530728e-11,672.503147496104,205.594989915218
"2.5%",2.4307694519305,0.229675588575482,0.682783047400932,0.219855999822028,0.219033084478456,0.221041735474921,6.3347682655035e-10,651.227175336696,210.725597895005
"2.5%",1.91773270207758,0.345621218808718,0.797148488544575,0.236316220505257,0.235275863217818,0.237103401842842,3.15303338993544e-14,869.854325087907,287.004722150514
"2.5%",1.45819711479658,0.46427876007508,0.983720318570192,0.238936587182394,0.238052431203845,0.239823715662111,3.13651327132902e-11,994.220773208939,250.345073491907
"2.5%",1.7856761376501,0.380269393848137,0.813215962650019,0.197071173556742,0.19619526208189,0.197846300369509,1.99840144432528e-15,922.942114440004,240.801327749758
"2.5%",2.41707473026855,0.268759740829841,0.636561664888717,0.277599515432973,0.276724328319028,0.278516543326199,1.77635683940025e-15,853.601484590481,248.237213792974
"2.5%",2.20900921955327,0.295837072805231,0.691907408769639,0.237165689297606,0.23623169447473,0.238048667575155,5.99520433297585e-15,905.291794024296,292.307131399932
"2.5%",2.87272571905545,0.210397358291175,0.559975963469408,0.233157647667101,0.232246350015135,0.234093080181794,7.1036510007616e-12,801.266463231015,259.353348484537
"2.5%",2.19956018618305,0.297842459631289,0.733491995827958,0.187846884683742,0.186872469782723,0.188819909247785,2.39808173319034e-14,743.502626585764,233.689034459817
"2.5%",2.05294751265688,0.309061943787166,0.752735063403232,0.437994737832499,0.436932167062388,0.43895398736053,5.70743452499300e-12,675.185023843051,212.610911275224
"2.5%",2.3032282536835,0.268743641478007,0.712695540366153,0.225801588746496,0.22435284860106,0.226604270996607,1.37032607483434e-11,692.961026838846,218.779536574649
"2.5%",1.82703219940447,0.351926459918534,0.847103088757748,0.14008524279473,0.139416837175501,0.141083655102177,5.70166136526495e-12,710.084141477362,181.385646035761
"2.5%",1.39035198530145,0.450184172055333,1.12330170217104,0.354366520112937,0.353282479118542,0.35519412561959,1.04071643414194e-06,666.010343475271,167.247377621969
"2.5%",1.80740278811524,0.346737062736835,0.89463262443093,0.307260513828508,0.30631521079753,0.308615983549841,8.93065621454525e-11,615.927651566152,182.014257785245
"2.5%",1.44305293047945,0.467035229668896,1.06349322291274,0.277252219184936,0.276384040963329,0.278214500962124,1.52991552759829e-09,819.249263355199,188.268903012207
"2.5%",1.53322957276794,0.433373840769285,0.941587955112579,0.238088014996789,0.237276801603551,0.239100941218981,4.73727723715456e-11,920.144901353421,220.116967642316
"2.5%",2.40444111463056,0.261736692964945,0.642516240368425,0.235367145623095,0.234444019073736,0.236232227705909,7.99360577730113e-14,837.561454215155,264.13543825977
"2.5%",1.92093055022884,0.34020161182893,0.828024767576051,0.184936156518409,0.18398318939334,0.185781111709444,1.75126579904372e-12,706.596122709506,188.89519749026
"2.5%",1.65848657086452,0.38416041999202,0.940470263796517,0.185038589850788,0.184232096783247,0.185981510872697,3.90440124675706e-10,703.617571342684,186.262403213872
"2.5%",2.30647248322797,0.277120835136977,0.658209247893514,0.236291481286895,0.235310788412044,0.23712575370163,1.11022302462516e-14,877.770949513874,294.105741452536
"2.5%",2.66284682572013,0.243142097372704,0.567397280300802,0.318207102450582,0.317178483790764,0.31921342970752,2.22044604925031e-16,867.174147233018,259.02873846058
"2.5%",1.30187120451603,0.499014488578106,1.20042424894394,0.3147110810762,0.313758337830009,0.315611895394561,1.06622852924509e-05,705.210082000757,190.955586492487
"2.5%",1.35905066816629,0.498537470657497,1.16189768635101,0.312319570831901,0.311410412944182,0.313850139717759,3.05129457700559e-07,669.732211884739,180.729547136305
"2.5%",1.09434885773559,0.632415921035277,1.30334157899914,0.198126025700775,0.197321945280513,0.198909445998489,0.0292487723221948,972.762526068091,311.330920006962
"2.5%",2.54119911173937,0.253914022765356,0.596476354609501,0.195215106033928,0.194329236969124,0.195968113435432,4.44089209850063e-16,880.345333161151,297.941004101606
"2.5%",2.68763518419541,0.25548308964088,0.544845189952934,0.157559961538552,0.156795514024316,0.15837220075624,0,1033.29129813517,339.765181573141
"2.5%",2.03916026105922,0.294209972226479,0.816288922784319,0.392204605059431,0.391205715941051,0.393307954812644,1.36802569272731e-10,582.142400738058,177.324354491278
"2.5%",1.62357172902836,0.417156062633908,0.907822645517653,0.317583723005626,0.316569703824217,0.318634352315163,1.14397380457376e-12,811.505120061922,284.400228311945
"2.5%",1.82252544012771,0.354856589047544,0.885350325684011,0.271788877936222,0.270697415910151,0.272773157214682,4.9507065114085e-12,712.90982465296,192.17670282293
"2.5%",2.4080334793809,0.259593850747512,0.610272896525385,0.358758858388896,0.357761839610912,0.359633273096328,9.32587340685131e-15,847.99958792216,286.376573322663
"2.5%",1.45437185281995,0.443734484785183,1.07880158107642,0.233431991015317,0.232572127659502,0.234382015704025,3.70922643710969e-08,777.047312623842,200.200614360945
"2.5%",1.37768792101433,0.459858798859031,1.13684355960308,0.394596295663118,0.393568445891121,0.395660888576949,2.41706819270604e-06,616.366891133602,199.453735431352
"2.5%",1.50994883280898,0.447787207450934,0.9843229114926,0.194183506562727,0.193119870545541,0.19492180973593,6.51452225497451e-11,827.900708579566,201.140779654429
"2.5%",1.65374374631892,0.363260921968497,1.03877227620037,0.25064420232734,0.249008078498044,0.252070823694055,4.25166479800509e-08,551.315272145194,141.240390160975
"2.5%",1.75897682219301,0.341939905637668,0.8830010254181,0.354066030965343,0.353069526945833,0.354961766209827,7.74299513395249e-10,666.902507748019,231.829150603831
"2.5%",2.15723741611199,0.303003996693565,0.698701955388733,0.196210674553722,0.195464736264547,0.196981327300452,8.43769498715119e-15,892.829400617965,228.265400278536
"2.5%",2.42183181644395,0.236314209653749,0.723272867445437,0.515730915418629,0.514660843031061,0.516768758819862,2.42679520923161e-09,504.931155467156,167.321227530616
"2.5%",2.37125026156144,0.264786596918072,0.644459317182579,0.142346504290201,0.141366241062169,0.143207381321196,3.61488616817951e-13,738.344736922353,210.124327883982
"2.5%",1.63242695738224,0.377935204762258,0.997278411463876,0.260745760197238,0.259776696832827,0.261729782832407,3.34393690515356e-09,598.939533604084,174.878087419685
"2.5%",1.88680863522622,0.309691461277593,0.904228605973576,0.287277036961489,0.286176975790621,0.289095470747729,7.66285879194584e-09,498.634368473387,143.860048056399
"2.5%",2.92425459177359,0.218910011759643,0.517748390463368,0.238271169912995,0.237354131765697,0.239156782908324,3.99680288865056e-15,993.243527158554,347.051924034885
"2.5%",1.88483635169761,0.328542816996144,0.856201845557556,0.262238007627024,0.261308251336967,0.263483205323619,1.06900710505897e-10,609.215792649452,180.299638468613
"2.5%",1.56429392347235,0.424608732156867,0.960907020314842,0.277627168042086,0.276827779370304,0.278643408840719,8.4758866591983e-12,841.260330780548,240.073902058022
"2.5%",1.71249186620079,0.335055794536784,0.98371797617839,0.516010084828611,0.514918373033558,0.517019099881129,1.09574971096649e-07,504.328028731224,144.951526110695
"2.5%",1.52818527127957,0.442513517148457,1.00367702023161,0.192375653592086,0.191616349627487,0.19325972691905,4.15055101399275e-10,790.771149041031,208.133063360033
"2.5%",2.20009380284212,0.276876730326605,0.707604098214199,0.355880827974274,0.354934098419571,0.356791682212138,2.74291700463891e-12,711.225535892327,216.819231964784
"2.5%",1.931768418535,0.323395737650722,0.821425659889376,0.355330007581664,0.354514215079177,0.356541180882958,5.72741853943626e-12,687.367850513784,225.90973751811
"2.5%",1.75222586375607,0.361448844906422,0.93155366304233,0.186701084805805,0.185835411711765,0.187815792196491,5.27410781714366e-10,732.221903399669,223.88492642708
"2.5%",1.90451603654033,0.320658890039585,0.83206557807135,0.347223204106484,0.346338774261511,0.348579319595221,3.3051206216328e-10,570.681228064213,165.664839935437
"2.5%",1.72499059822353,0.37866161038999,0.908327248842415,0.189430289082465,0.188663905174383,0.190305336258672,7.58415552581937e-12,746.271506560381,182.911207094786
"2.5%",1.80793879729026,0.354984764555502,0.842975425566395,0.234964684347635,0.234054986842753,0.235921930680235,1.06759046047955e-12,822.959685761455,241.508760248803
"2.5%",2.28185158173788,0.275457437111658,0.717991921998741,0.182670288117232,0.181718865732633,0.183522777313217,4.58211246723295e-12,690.963430216696,189.469836644462
"2.5%",1.68292038046877,0.322542147909331,0.99207702837599,0.336298764735953,0.335176806497919,0.337619044291482,1.06525106646771e-06,515.150806708795,163.442389467239
"2.5%",2.10436702899767,0.308076064843787,0.734960301409929,0.192241646136407,0.191225661140271,0.192975840811963,6.21724893790088e-15,798.389709477972,219.02827054983
"2.5%",2.90741629957584,0.219877516073656,0.540199551801636,0.276269006512207,0.27526027493712,0.27714628339285,3.15303338993544e-14,824.963608726714,240.591139811611
"2.5%",2.70460538534803,0.211457567654797,0.583241570949718,0.353879712100669,0.352840011117958,0.354713971579155,9.73681135718607e-11,682.562876975146,242.013532556335
"2.5%",1.76143901787336,0.340961580188741,0.947971526487487,0.218058485975666,0.216809135580895,0.219010299359209,2.72163536152448e-09,633.49382529159,199.192508068693
"2.5%",1.88277601236269,0.331605350887398,0.877569222810348,0.225447262839833,0.224028050705991,0.226278369639559,1.41097356021191e-10,690.208867656892,212.251338842011
"2.5%",2.30159765592004,0.249451563382082,0.715034784055681,0.350053176079389,0.348761690896235,0.350888892555008,1.32490485249548e-09,616.627370439702,188.230149062615
"2.5%",2.79245627632848,0.211840434274865,0.556642397895792,0.354598623470292,0.353593872348938,0.355478582105452,8.39475156055869e-11,696.775488749045,241.193536845581
"2.5%",1.44525520633468,0.437238066307916,1.05288353494698,0.231949570309998,0.231176752273818,0.233214030281923,6.79231879630038e-08,747.015789094489,189.667474128125
"2.5%",1.6148802039073,0.400526395485388,0.979140070652467,0.311746888909087,0.310877490240306,0.312712851927405,5.9962124154822e-10,655.660173122828,187.856632510434
"2.5%",1.62399924776795,0.375864281697949,0.998350850825338,0.226479099358839,0.22529515142562,0.22734820799158,2.25491136873757e-09,690.502710228197,182.47310852045
"2.5%",2.13326148855739,0.302625676963266,0.73239255626792,0.276474284314862,0.275509101162645,0.277377112283046,4.61852778244065e-14,812.946652235867,225.510506548754
"2.5%",1.89660679871424,0.335919625991796,0.811880126125712,0.355282628467669,0.354420612047861,0.356504306807109,3.79341003053923e-12,680.175604499511,193.054163817991
"2.5%",2.16610847674621,0.296806955928946,0.744551567975398,0.311959810258566,0.310970658169513,0.312891407622564,2.96873636784767e-12,673.358612414296,209.461662676037
"2.5%",1.19164190131323,0.575181912387047,1.32006291813628,0.315806583113061,0.31490317347227,0.316745098620744,0.000631965019262992,728.977864379913,201.476032478859
"2.5%",2.80404268838051,0.236487858978896,0.531337184934016,0.238946603436434,0.238046519098017,0.239823250029395,0,1031.97787081078,352.811900933975
"2.5%",1.92454498510686,0.339812202415161,0.80190982774166,0.438830441818762,0.437789054176269,0.439840127414514,1.70530256582424e-13,727.740141331208,214.183846699529
"2.5%",2.0792856520391,0.302819744281167,0.776087029481163,0.309074742375142,0.30807211572745,0.310380116138516,4.48974191158413e-12,639.228321079388,183.324253147108
