"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",0.836043901938574,0.798925082712211,1.69696743350578,0.231355520963497,0.229929629762,0.237083700294555,7.21200876796502e-13,969.950629197744,297.396793561327
"2.5%",0.919263989123329,0.788693984030366,1.48294640610943,0.268537724299597,0.267956192798236,0.269956143448443,0.000128076571336067,1302.78044414209,462.490498198389
"2.5%",1.22252871847016,0.570883636866216,1.18596612754836,0.309666508543029,0.308415963099291,0.311626675219307,1.19009824217642e-09,978.469581842361,299.506823191577
"2.5%",0.595566261237389,1.16050094514834,2.39267279631949,0.252194715408256,0.251542589989011,0.254941204848996,0,1113.14817463269,333.259481428975
"2.5%",0.724193415601737,0.930370758663314,1.90515403079694,0.338524317559833,0.336867021780261,0.339211205058898,0,1046.81893833759,288.292846807683
"2.5%",1.20404616790205,0.565148315389276,1.20833454437287,0.239996219802635,0.239186941950109,0.24518019878651,1.64342855324406e-07,1020.08243099651,268.803699669653
"2.5%",1.73340081293452,0.394052433894268,0.819372750206793,0.414104875741079,0.41339613859691,0.414995712239614,0,1153.59551997132,377.009203909893
"2.5%",1.06734855727719,0.645513368381355,1.41442688522813,0.307287578041387,0.306609815883981,0.310611236432112,0.0298431188556165,971.698907439454,301.40892343457
"2.5%",0.94674385721296,0.728898372032467,1.48261447162462,0.303406867465068,0.302716586801573,0.304425650898435,0.0281960071727112,1148.22373143423,327.73058452408
"2.5%",0.860826235418292,0.778957628964328,1.68955779643718,0.454530290414556,0.453200812407732,0.457981107836836,3.31407234988035e-09,796.172181265709,250.511016894346
"2.5%",1.18611801356072,0.571628734876171,1.21967417658494,0.364746347305558,0.363361792426978,0.366488078976735,2.56710170454255e-07,1051.13725987648,278.856192701045
"2.5%",0.997524405237137,0.674661475273953,1.41955271720026,0.293333956728801,0.292358734935835,0.29518724995889,0.929301974381203,1046.28317187899,341.746052662041
"2.5%",1.12378785366155,0.637088116794123,1.27328503342932,0.204107238154568,0.202904574455368,0.206753403561441,6.52382859538392e-05,1105.07258768628,291.987983551952
"2.5%",1.14576692781191,0.604290246392038,1.24962342031787,0.163313395934298,0.161902172120597,0.169605942652654,1.11364873833786e-05,1174.53637621835,307.8595106
"2.5%",1.0856234470728,0.619226641173227,1.28788628627838,0.448821328378258,0.44814217518278,0.450370198486251,0.00658653866605574,957.897856493772,281.094187452801
"2.5%",0.943456581175966,0.696035756821808,1.57020136593019,0.370074636478445,0.367897836342864,0.373879498491183,0.043039569845726,881.038618183211,290.534140779547
"2.5%",0.837510621118049,0.838204544602339,1.73996226741408,0.293891140194059,0.293102248086393,0.295433991033926,1.15463194561016e-14,1055.90510628402,318.992226800996
"2.5%",0.961747740288944,0.736632108816861,1.45181936128026,0.319374808610667,0.318270512631326,0.320170540338056,0.114776274861369,1069.29531186299,323.140332947488
"2.5%",0.949886687438224,0.730493121553075,1.54561942167251,0.365652733545134,0.364992622618812,0.366811340021318,0.0473414490861965,1063.74084046176,310.133142386946
"2.5%",0.836403116246798,0.845846185134405,1.72385538221564,0.192255594261664,0.189839775805366,0.196718754198839,1.99840144432528e-15,1034.78483711044,286.165574462592
"2.5%",0.944674403922408,0.772355388394573,1.50474731322334,0.260647011641594,0.258900930223249,0.261571795896446,0.0199735429753916,1009.34211611555,268.698538857156
"2.5%",1.35033254277891,0.516060616782986,1.07089804303107,0.220288845170946,0.21875067944251,0.225235563641947,0,1045.81343601402,307.977705329961
"2.5%",1.06203445549896,0.665567312761454,1.32460240458561,0.392155431708865,0.391455256267398,0.39323084428947,0.0229636836972713,1139.71590428689,298.160517060122
"2.5%",0.863950036991039,0.810276735922525,1.65424727270545,0.389229274713062,0.388467252819621,0.390353324011686,4.61911398019765e-10,1083.45068129657,303.5763022782
"2.5%",1.2122252282423,0.59666373098633,1.12304243807204,0.260191247774865,0.259564454930999,0.261965531480569,2.22026841356637e-10,1178.53647186713,320.468606144758
"2.5%",0.957456872337328,0.705156229971603,1.48760932574371,0.234871883162009,0.234090864324969,0.239202318385961,0.107788735581192,991.121611902836,295.159207752392
"2.5%",1.06301529909293,0.67047559145586,1.26330125020786,0.330615342312542,0.329974495671916,0.331585191413391,0.0188762591835105,1225.16166461243,344.989399396692
"2.5%",0.835330649034111,0.788012833774385,1.74391973019427,0.330092269280699,0.327236461906175,0.330917263202383,2.27662333429635e-12,983.204180025334,275.866068713068
"2.5%",1.31671012121007,0.510737739615624,1.15759017179077,0.416317736627938,0.415536883185003,0.419904805151701,6.62336852030876e-12,863.670517740598,264.201530080855
"2.5%",1.14087249851975,0.609419419111827,1.21271282421274,0.367638091428605,0.366773558515731,0.369289605598046,1.54595198056384e-05,1104.14096421276,349.131987543235
"2.5%",0.645201759445435,1.0333753074243,2.33058842113358,0.34984054440412,0.347496903208444,0.353917524492754,0,925.622184194225,290.822268640226
"2.5%",1.07683575614501,0.572978828082085,1.44036724315711,0.378486176804183,0.377009618345067,0.383108524127892,0.0487729658804485,787.970095965562,237.726759229359
"2.5%",1.0801009172843,0.636508900959224,1.28318328526657,0.247896590470258,0.247237768244387,0.250973750252783,0.00902935300564689,1068.98782220017,294.523845539786
"2.5%",1.3739726951472,0.502963453936426,1.00874776775674,0.249136942297142,0.248401413642149,0.251963678872067,2.22044604925031e-16,1076.51249707238,296.911943894537
"2.5%",1.23573844677071,0.550702969425009,1.16930932868919,0.315057622368198,0.314233796520382,0.317376054605197,2.43163755797582e-09,1021.33941746977,287.955962757742
"2.5%",0.905947145985276,0.798132601611286,1.51899029305084,0.257727831183909,0.257057746452537,0.260173331041449,1.44176015277608e-05,1159.45583652675,307.325584845334
"2.5%",0.749947817774981,0.977927617560303,1.82634216545022,0.279473190097377,0.278245431681004,0.280222713965426,0,1155.97634745487,302.723580813576
"2.5%",1.08338180566429,0.655455830274748,1.34807888151351,0.326094744599242,0.325131113679365,0.329742373360544,0.00606863606049268,938.370091193275,276.015019030288
"2.5%",1.05445894398015,0.592028631107686,1.42414587934677,0.365587777128689,0.363904980688377,0.371893973307927,0.143566661186598,735.40810190095,229.008140063503
"2.5%",1.08286512007363,0.639714257333072,1.28345550904568,0.348609960571638,0.347158859561642,0.349235613612803,0.00530031936921738,1174.23169320423,312.547436425445
"2.5%",0.804388209997264,0.89132298358066,1.71949234078778,0.376114178771331,0.375426993642776,0.376830406607937,0,1320.80285223139,438.629172631473
"2.5%",0.952924905238483,0.686917335557656,1.60758005491917,0.333433290310084,0.329361463093426,0.338117042727055,0.118294739078022,828.176657215626,245.210436660243
"2.5%",0.991075516868551,0.73191507715402,1.44481045878556,0.23986975268925,0.239056979370074,0.242200914913975,0.709061955303254,1210.25475343127,301.306590405327
"2.5%",1.46871755748767,0.476692090186958,0.958920207521922,0.321094446075042,0.320305695009141,0.322314967744009,0,1085.22565922266,327.069665585003
"2.5%",1.12604617855316,0.606790279987604,1.24224213105391,0.369235397470932,0.368654031651039,0.370220127342176,6.9953180943827e-05,1121.27112429535,307.744549173588
"2.5%",0.774783178616774,0.848562703771525,1.87833203506013,0.305898217165417,0.304890823867062,0.308736752106019,0,960.303911050291,278.636975994915
"2.5%",1.04218883189252,0.636737563315664,1.41665641321704,0.287644705982565,0.286462421092562,0.289842461118174,0.195399202679151,870.737246369143,258.00031936804
