"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",1.79083509239949,0.182397106909136,1.6391264663551,0.573738522559748,0.572062413823132,0.575901988693722,0.155547119592155,97.4197087563423,37.6807402210018
"2.5%",1.7267461488133,0.263136829474103,1.26130703229722,0.168637898562439,0.167133841305184,0.169828861014162,0.0304235640832713,248.400022965229,75.8319277111461
"2.5%",1.69937288114368,0.260154747187468,1.2564867157988,0.275118353476072,0.271396121107959,0.2764589814113,0.0393925109996509,230.323297635763,78.0968719289461
"2.5%",0.944120442881263,0.45056665626909,2.61354979191388,0.238953681798178,0.237221876683979,0.244819910357845,0.709876944326316,165.459950464045,54.6582281948417
"2.5%",1.41599410302141,0.318477917116201,1.55806732949667,0.166442072711759,0.165079604920272,0.167631709556638,0.0932114509494348,240.017870371579,65.6062035131837
"2.5%",1.04605711859544,0.478276539015675,1.89726257562844,0.181637009360385,0.180365617330971,0.183055146242094,0.730375646380037,281.164364552701,71.5425976188619
"2.5%",1.32269168784978,0.295676781984117,1.78038518959758,0.483454381998784,0.481744829367186,0.485878061907887,0.237156384344145,153.622115152238,46.5259612251668
"2.5%",1.26411046887474,0.380677533549519,1.66925254486909,0.285527313889355,0.282144785145322,0.286766860825046,0.165460607948333,255.041329539771,61.6723218033936
"2.5%",1.17528355328173,0.443671245874541,1.53443794250892,0.195707936644132,0.194365695906071,0.1968598799061,0.214272755356823,374.649073656428,79.9538575192574
"2.5%",1.11701104377265,0.325233981024214,2.58650856628156,0.165979879295859,0.163300778037786,0.174843167008002,0.621754862508779,112.739432439842,43.74971811789
"2.5%",2.16389969321697,0.205488229075482,1.0161552462478,0.168971723631325,0.167659730291831,0.170294414718782,0.0190636513693714,258.756141096658,96.0575423536387
"2.5%",1.50442820913868,0.227148365379334,1.95995677285481,0.577526206894558,0.575389068982491,0.579014062550444,0.208309738004983,105.97013748167,40.68599150185
"2.5%",1.71810512305103,0.267597288376232,1.31594475236864,0.276196572186646,0.272838191538469,0.277760852181343,0.0306234843268403,230.778865692914,71.3253922084187
"2.5%",0.59576981154753,0.767189948944714,3.88742476481899,0.27794409445521,0.275750317764024,0.279413574920252,9.9573727041502e-10,232.131651257618,69.4173198012974
"2.5%",2.23098752522794,0.18885152336445,0.945137065877066,0.496531134039219,0.494815684471797,0.498108276580406,0.0238316747830951,233.210151581321,73.3081222950137
"2.5%",1.01566081127131,0.404951984159535,2.60880562763768,0.366899102248464,0.363820335181371,0.368475423027191,0.925617805557279,168.994543416358,55.5439832323511
"2.5%",1.12135576633375,0.374699970782871,2.10816208924007,0.372580340888817,0.370302875329359,0.374051528611286,0.528696880878657,174.279241666128,56.3902745140111
"2.5%",1.3831084575278,0.249892504561507,1.90772563732737,0.477290487896312,0.475514102173769,0.480123269370396,0.228873534702752,141.626755545815,48.7519938647016
