"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",1.56852499237233,0.250720199839358,1.60556876533764,0.595082939669268,0.593020406624698,0.596559092616977,0.103794485218281,163.587356743739,50.8306577095097
"2.5%",0.923716682058167,0.440659900552581,2.64035395290007,0.247430079896779,0.243729016685841,0.249217427855854,0.594916274114122,178.520778557657,53.4976640424965
"2.5%",0.96361317951329,0.495765560380192,2.08882153073156,0.288776413177659,0.287487484791081,0.290796871118153,0.777349488185095,268.314145934986,77.8467701198725
"2.5%",1.12341948478487,0.339120417065167,2.29351805278746,0.589724016112076,0.587564666321017,0.591108238692824,0.57174247659002,133.419764324612,41.9717024192534
"2.5%",0.770615279980713,0.433639500291923,3.92522616005603,0.572874320800972,0.570009017254598,0.574642678358331,0.108515828883058,98.418331235252,40.1060624756664
"2.5%",0.754933777743398,0.527411715959812,3.33563825667276,0.362638140981137,0.357474259565521,0.364194260984979,0.033602777645015,164.624051284715,53.8223290155119
"2.5%",0.681429544877263,0.566955947873032,3.55748638019185,0.591259833493768,0.589126098154126,0.592772662897344,0.00198254837029932,142.665035104733,45.9693374188085
"2.5%",1.01821358144934,0.346975571919894,2.74813409489587,0.459730829082529,0.452244140953619,0.461937286828496,0.931710946192931,119.738696025471,46.6305040347944
"2.5%",1.41417247861111,0.260510702177122,1.86549692303602,0.589722861746051,0.587754541017051,0.591201858884773,0.187361023708965,136.927368162503,47.7581748235212
"2.5%",0.573130982990768,0.667608209348981,4.99176380227543,0.467860689334518,0.4655103060384,0.471806805124523,3.16762296392881e-07,125.666789865931,49.057591169829
"2.5%",0.926180190791799,0.473163932741733,2.53297586052503,0.260483765059211,0.255453164788011,0.261894690121202,0.584534353707562,193.733847161062,54.4893403999442
"2.5%",1.2789181084722,0.327420344995012,1.89350058970902,0.490573058354294,0.488034509422784,0.492193026320083,0.237136663628169,185.02542771902,54.0442264327865
"2.5%",1.24466589548556,0.36590125993573,1.8601286937985,0.389961780227551,0.387810376368318,0.391310020280587,0.220593094459623,229.385408491045,67.9067998819305
"2.5%",0.791456778933436,0.592158696018483,2.83957461782669,0.282345776825586,0.278582836118146,0.283628099285655,0.027163900191213,243.631261878149,62.2047778213523
