"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",2.93653280931027,0.158576154256005,0.788365345013318,0.556791309928637,0.553558359670092,0.558411104524725,9.66134195530266e-05,250.436060124448,100.117442417498
"2.5%",1.09099652448375,0.542214090695499,1.55792895853429,0.330848822251518,0.329628631220296,0.332560150868738,0.163065902060699,477.815150302249,138.644981248479
"2.5%",0.786062720912487,0.743141041322446,2.23881212139447,0.5085588168576,0.50743933329656,0.509631708305217,1.85672804242643e-07,418.746624023779,121.359975891241
"2.5%",0.81387809470273,0.717023627934436,2.12665458084343,0.466785940018885,0.465828895109928,0.46818201128457,4.56619735271779e-05,448.435383130213,131.795182345403
"2.5%",0.654119027020525,0.592259468622244,4.88114206217414,0.792840922513072,0.79154402876275,0.793872322472378,4.70416170461618e-08,162.093718911033,62.8216109948185
"2.5%",0.662890558325273,0.80756859693366,3.24577778180295,0.585146251912585,0.584102826187292,0.58655279900352,5.32907051820075e-15,325.795733268766,104.370154332027
"2.5%",0.926779801429862,0.613221424761126,2.11139487960715,0.544576196688325,0.543148589709674,0.545580715943539,0.205185201234805,358.13234313186,101.893329503144
"2.5%",0.85398827423838,0.598781727748463,2.26590316580346,0.470673247668728,0.468782772258718,0.473747688399849,0.0105534866329851,297.142319323413,103.909231592409
"2.5%",1.36963650611124,0.37956645767908,1.41085838823612,0.633890614563365,0.632935132511453,0.635215714314466,0.00155917213600176,340.92897584176,109.613883737723
"2.5%",0.859565943914355,0.611696341994793,2.16707986562344,0.382163268696649,0.380008639111222,0.389632920530255,0.0118693489632764,351.224410408675,111.85562694072
"2.5%",1.11123568917042,0.505562168349439,1.67394531120721,0.349363217225072,0.348278068087602,0.350812725209183,0.131713384192639,384.594270962256,117.677811771174
"2.5%",1.0089272818841,0.481042899818585,2.0124067212394,0.511856317589108,0.50929361650633,0.513449670466875,0.912182657808557,268.652795369074,94.0365668739724
"2.5%",2.497027864756,0.203621189201228,0.813226784570684,0.631280623969926,0.630308286854559,0.632655516704246,5.13213994768336e-06,319.266246270216,113.495949963821
"2.5%",0.917127092410073,0.62435597277541,1.83714144365995,0.511644431948852,0.51053952731062,0.51286752587286,0.1120551434935,446.030500167507,124.589434462122
"2.5%",1.10988937064706,0.383901802848918,2.0520866468802,0.591735977570376,0.590016191018937,0.598815369844016,0.358432601291113,203.298977137308,74.5702942800163
"2.5%",1.79454618800589,0.303416530865576,1.03248442533718,0.547077524004356,0.545988051566445,0.548368526877111,9.94380692009855e-07,371.693210037978,105.470611996672
"2.5%",1.21747289245049,0.439427273713576,1.5981585044879,0.537399050458597,0.535772759272449,0.538822634531737,0.0234403317891194,328.668953631979,100.298193510045
"2.5%",1.04165141428765,0.531301365720161,1.67987530152533,0.549824747649974,0.548714690438107,0.550831931866317,0.536004291535888,391.469826788354,118.496157106647
"2.5%",1.814538358577,0.323208809521901,0.93170025753784,0.679567449390467,0.678600651610148,0.680439272408938,2.28771726007437e-08,439.312653950766,151.856735195307
"2.5%",0.771279187147183,0.720349369096244,2.36410761144381,0.503716406059433,0.502343813875727,0.504795559480306,2.20146736840121e-07,394.734925291925,122.150820922809
"2.5%",0.889176388172249,0.674423181581037,1.85932425622383,0.384967471809438,0.38371092376286,0.386044448343606,0.0145407764286813,514.464441065978,164.089158012966
"2.5%",1.22297318552017,0.423953632385978,1.66827098224285,0.516816105122353,0.515058076497975,0.51903561461232,0.033252370357554,275.647945143835,90.8858620933344
"2.5%",1.24315263759156,0.376713124289188,1.72181518078779,0.613434060357266,0.611679255447682,0.618190978164053,0.0510165901425799,235.399135240107,83.4028759869527
"2.5%",1.14968379164523,0.509119627784907,1.47617265774096,0.464471017177871,0.463315349922275,0.465640778950158,0.0357250158538178,431.806484395291,123.081979758922
