"V1","estimates","estimate_lower","estimate_upper","p_value","DIC_array","DIC_true_array","ID"
"2.5%",1.33470692479634,0.30982814212126,1.72200327385002,0.196837744599784,188.224949932635,77.1930612097705,10071
"2.5%",1.21137232882947,0.233469981792373,2.76379267903903,0.565682778968456,49.7431246734993,26.2709866409304,10072
"2.5%",1.37346536775051,0.21700607760301,2.07033296410684,0.343392401811195,80.5494814565417,37.3107737335356,10073
"2.5%",0.918660096532723,0.399067058357563,2.96369788698766,0.619406771089665,129.55353566789,51.5176371960332,10074
"2.5%",1.16668627154303,0.352204191305831,1.95913225066122,0.398919007288738,204.640601790369,61.277617360526,10075
"2.5%",1.18843219420303,0.388994355810039,1.69843689596865,0.282853591638995,272.668533677229,74.9892904229706,10076
"2.5%",1.67772146195708,0.245110985270598,1.34557103152842,0.0816289252317415,196.799443499468,72.1888924132972,10077
"2.5%",2.44743486101574,0.148146529924218,1.06142437595958,0.0617686393814889,173.301306459023,73.632533159342,10078
"2.5%",2.30170860675428,0.166770902372319,1.04610043632751,0.0464373194228758,189.493140094435,70.3820348032696,10079
"2.5%",1.69723360146028,0.222937461122457,1.37207701328411,0.0773199926570609,171.87100008307,58.4204398990636,10080
"2.5%",1.56996369387406,0.250036193225763,1.34074657616023,0.0889694193391288,212.929807895116,88.7884800953793,10081
"2.5%",0.9341446634438,0.534520597564335,2.18380136862886,0.570615611143547,293.758420338381,94.0594415771542,10082
"2.5%",0.829549197905642,0.439025014983128,3.36908264081044,0.248460517124591,122.929636588211,52.7177841272104,10083
"2.5%",1.14335855714456,0.356442148133605,1.95086981510843,0.443838311606326,223.046945871646,71.8332193959081,10084
"2.5%",1.3150012573322,0.347047373619898,1.46555500024143,0.133124284119259,273.315987858118,79.9202840867016,10085
"2.5%",1.32312355970836,0.355135251576426,1.50789365247435,0.111989070332068,287.313997427329,83.3567381026133,10086
"2.5%",2.15201186577154,0.17306556248931,1.08116518553708,0.0386058256098485,214.042420232732,99.9924351360937,10087
"2.5%",1.4998009999775,0.311923001256162,1.38632688768992,0.0650950079440484,258.491038876943,92.4600927527254,10088
"2.5%",1.25819361888635,0.293467497265657,1.98040499825567,0.335952128774156,136.999593337684,51.9488776674267,10089
"2.5%",2.53804321758753,0.172183519038183,0.7875905192966,0.0130197770754097,317.490249364349,106.774087184019,10090
"2.5%",1.14917981375131,0.260771708472924,2.75188856528671,0.630068963069424,70.9566190754883,33.2630887969618,10091
"2.5%",1.59168064527614,0.227953606380988,1.70742965318246,0.142448976668604,119.247827889897,46.1396358992205,10092
"2.5%",1.25100233972135,0.3023863471558,2.05751684335558,0.304861054829261,156.135424626636,54.5844481440447,10093
"2.5%",0.680239040078304,0.475791211229238,4.5459188527791,0.0130831764882404,93.8361900342132,44.2001360761058,10094
"2.5%",2.03686778322876,0.159022192157474,1.36324863570549,0.112214007405272,127.652580454151,70.1477328277337,10095
"2.5%",1.17254755627204,0.400290264399571,1.83792886822393,0.356129232776669,241.336641438821,78.4545889334133,10096
"2.5%",1.56538115391175,0.292284198530485,1.32981265066697,0.0380796495764635,259.091664579309,84.1946607098075,10097
"2.5%",1.18109661384202,0.342707929425299,2.09634685330429,0.411312398123286,172.484131873292,56.7117631447422,10098
"2.5%",1.22519830221179,0.336435949434028,1.8067437160652,0.297083918851217,228.229192159163,92.4748941139552,10099
"2.5%",2.10848014951422,0.181359746623998,1.08319204982291,0.0431972681636794,215.644218558464,102.715268735399,10100
"2.5%",1.38051860054725,0.313717210782448,1.61205929412755,0.128567750457212,204.865128799577,82.5496902229105,10101
"2.5%",1.01773741598883,0.436150906279353,2.36309174638537,0.909161861141297,204.854488872768,75.8450306410757,10102
"2.5%",1.21835174740526,0.389232665886938,1.802882014244,0.26040170059674,243.543934480252,95.4814518066041,10103
"2.5%",1.08017501035481,0.423704801693104,1.9333849655468,0.613954945801877,281.181750747261,128.544717831417,10104
"2.5%",1.39639801358561,0.256659165729196,1.80575550398676,0.23111264054514,127.96866329956,46.184256507406,10105
"2.5%",1.53507303449811,0.277996660032149,1.4835799119599,0.0794639813237437,228.247378275127,95.1267358776578,10106
"2.5%",1.35249443830917,0.292978878748116,1.85063539992573,0.200659838232834,163.007487223194,57.3809730500435,10107
"2.5%",1.46228529114799,0.342698715445077,1.28903522106998,0.0333007895349304,380.305440448117,135.825216107374,10108
"2.5%",1.25204118730187,0.345809642276947,1.73820703883578,0.236889890320937,213.84958097245,60.3836819653743,10109
"2.5%",1.28835270932327,0.325237839090503,1.85646531534925,0.202251213065383,212.60718109958,77.1151451607235,10110
"2.5%",1.12472211610629,0.412827108154637,1.79875681208882,0.458780611250177,265.467484787879,86.6213734633373,10111
"2.5%",1.54484912086899,0.262974825315546,1.48439809478616,0.097614836516728,180.284438831423,55.2613243162626,10112
"2.5%",1.30573220099004,0.284672827625168,1.82209728500554,0.258759710214516,163.221882692381,58.7021389955999,10113
"2.5%",2.15412575532962,0.175628376985057,1.07248406097872,0.0536431912780349,181.067216893834,73.3016370490719,10114
"2.5%",1.90702444819095,0.183343646595914,1.30620897658504,0.0967584103634813,137.282680205425,49.9530959687907,10115
"2.5%",1.41289806329792,0.253898681472948,1.68615404592979,0.202362112578944,154.332493865161,53.6336861731912,10116
"2.5%",1.45306065042731,0.225775040397021,1.93032005286791,0.229212227391274,109.084891735117,46.6970852849734,10117
"2.5%",1.19552425876322,0.253009641906844,2.74065069005122,0.556412787813999,71.0683225314917,31.9480924772102,10118
"2.5%",1.9272183420941,0.220630657580404,1.09520013365419,0.0246889553090495,261.221878019679,92.3722027430152,10119
"2.5%",1.59705808882002,0.270890169376549,1.48483110796973,0.0652603378086554,204.712658379357,75.1286691625324,10120
"2.5%",1.52576302204603,0.333232056848186,1.17097916631172,0.0153410467185298,399.809608031851,109.813261811822,10121
"2.5%",1.13125081928206,0.42248890168148,1.82979374115494,0.410405715880148,265.52543859254,78.7359510924994,10122
"2.5%",0.889401730742683,0.369373765166213,3.21797440741708,0.555010906654321,92.2898583839251,38.9482360836859,10123
"2.5%",1.62231564066288,0.22334150951983,1.63413352367733,0.130739013376646,118.305336008006,48.0505435688399,10124
"2.5%",0.753048184307907,0.496537965435067,3.47107831252694,0.0380852187950831,163.430570650167,80.5433558836072,10125
"2.5%",1.36049832547925,0.398453079583994,1.35344164714041,0.0347094550064937,430.482267182411,139.619869523637,10126
"2.5%",0.842770979642171,0.352815262655757,4.36984586151389,0.441412018274415,51.9666789453706,28.4945409128017,10127
"2.5%",1.07613183028838,0.402390221306721,2.00523793961668,0.645223894749052,228.722507505332,67.062593138973,10128
"2.5%",1.59041220843599,0.181755239158966,1.98632492036647,0.281043768628879,69.6129436347897,37.0946214523159,10129
"2.5%",1.1529176557176,0.38540533367636,1.86375314056167,0.418571004036637,220.118242375795,69.1787135499679,10130
"2.5%",0.820423243431482,0.554677786731045,2.74791102625061,0.100731779632063,236.238372715845,110.661086603586,10131
"2.5%",0.941816428017354,0.424187238174572,2.63243009303627,0.707910232745551,165.27000577896,60.7502620821796,10132
"2.5%",1.04789032155105,0.41320247389314,2.24911687631189,0.772621113107143,204.700826143062,81.268994883833,10133
"2.5%",0.930874669049422,0.448931900733895,2.26877648623351,0.611604504260852,213.591138147083,71.3278241227346,10134
"2.5%",1.41684754814006,0.270290569873769,1.92942935348133,0.201784891954256,127.632832308186,45.2738945308986,10135
"2.5%",1.00317415085079,0.381261301084054,2.40844067014768,0.986177085179877,172.518377870365,62.1559150651905,10136
"2.5%",1.47286347170982,0.340454267187701,1.29056269475004,0.0264972277176985,335.40644971779,96.7918025389882,10137
"2.5%",1.34820881706048,0.231964727493216,2.12900811007856,0.345506109732429,80.473098431474,36.3822219178462,10138
"2.5%",1.16099594823434,0.247169385219274,2.65856543427366,0.600292232261703,70.8658270292859,33.1722967507594,10139
"2.5%",1.54641046997469,0.294668516382822,1.3810338052155,0.0510670666193311,258.510575578031,84.0159905849396,10140
"2.5%",2.04809866237221,0.197129362109911,1.07734029904163,0.0351935426294103,222.091750855214,76.287930302851,10141
"2.5%",0.910272426458318,0.361195402857749,3.2568835830521,0.653249718874754,94.3679543395328,41.0263320392936,10142
"2.5%",2.2104055734112,0.194570226133281,0.91133275202687,0.0157635101903348,285.187699201497,83.0700489791284,10143
"2.5%",1.23108329028972,0.399354776139831,1.54515087491406,0.175275270021399,376.46245201692,163.914947220345,10144
"2.5%",1.16793981388787,0.406793595344736,1.73152262573391,0.320430115900349,310.599505674589,130.225063790683,10145
"2.5%",2.05001156013517,0.192012472929944,1.06517018198816,0.0364436559265919,222.306164742837,74.8409465873961,10146
"2.5%",2.16316688116156,0.167542153859399,1.11539016800778,0.0703330888148179,181.184558948599,64.8109631998777,10147
"2.5%",1.30108342374107,0.271511475212776,2.08518107333086,0.314014454434925,118.86364293895,46.3299819334068,10148
"2.5%",1.12082533911633,0.351631589927546,2.26754186649418,0.570306656227228,146.11437340658,57.5626510308969,10149
"2.5%",1.94603154993651,0.171546167048047,1.41041874238816,0.100032191113413,136.536379904445,50.6334954435662,10150
"2.5%",1.70960806025881,0.288845650794756,1.1243985922481,0.0106309579744184,381.713388607434,137.22572396688,10151
"2.5%",1.43667685158631,0.272975287060172,1.61485001718491,0.162985200953526,171.516146767698,64.3475651561141,10152
"2.5%",0.823195567961369,0.543393512410719,3.0810245408002,0.120547956140277,197.175807241164,65.3853771424752,10153
"2.5%",0.904013381809964,0.411177014433542,2.73326930759487,0.560447265370085,147.29582331789,56.4222923976646,10154
"2.5%",1.01858674925698,0.330476233854876,3.00005268448777,0.9327353325807,101.47506542489,41.7360968895493,10155
"2.5%",2.52514289430172,0.153231791373244,0.911581097247515,0.0395037851379298,237.994426096924,101.899002743472,10156
"2.5%",1.29753198298642,0.251648026650481,2.24151553722456,0.343170444017277,101.606765855307,41.8677973199661,10157
"2.5%",1.00663093039025,0.369823009229024,2.5293610394059,0.971195403291643,155.207007315749,63.0690467625786,10158
"2.5%",0.754134713256178,0.550212786956813,3.07625588152417,0.0153426527103202,205.293437103691,77.1361476626213,10159
"2.5%",1.44615192624191,0.224243119797902,1.88849992511454,0.234670532396831,110.178447908095,49.7495807249425,10160
"2.5%",1.24762139247721,0.322603504080763,1.74531666606139,0.29306818678033,196.357515802535,67.9527247465926,10161
"2.5%",1.24374292084509,0.298839801972066,2.13262250942498,0.35517244199863,138.545114833904,48.9366620308935,10162
"2.5%",1.32516081667532,0.336322905351218,1.63717365760147,0.144803693966472,221.107515428123,75.8324942114197,10163
"2.5%",0.770400742802212,0.394966002554186,3.93678082794276,0.158310808997388,83.3350743408274,40.0963666178213,10164
"2.5%",1.31331997512689,0.288301571388752,1.81842122599521,0.250906700862591,162.876613088057,62.9146065240301,10165
"2.5%",1.64937542615329,0.192458279838855,1.69072962939883,0.195348284473225,99.2658120788648,41.8057121099011,10166
"2.5%",0.631579319134689,0.663478952209947,3.8992774002701,1.31598364832008e-05,195.094791112318,70.8084777251001,10167
"2.5%",1.67526486919609,0.242029784495454,1.3520540398677,0.0638982923565714,214.077756658424,68.8751631262335,10168
"2.5%",0.866782491865905,0.499912109120706,2.6261373168028,0.283374509337138,204.953024433013,61.5900400031706,10169
"2.5%",1.89975177975858,0.218069428106974,1.06488340259636,0.0210019572810283,297.872484031316,90.9464574924107,10170
"2.5%",2.45778278328105,0.158465338600199,0.957266020787789,0.0411703400327745,197.909686139609,72.4899062409831,10171
"2.5%",2.29518224101087,0.183542236192027,0.91760561806248,0.0177271640876988,279.806660429441,117.090944691095,10172
"2.5%",0.700604759724864,0.47690956558633,4.01392283587825,0.0189178218623842,112.441913950621,47.1577679708013,10173
"2.5%",0.931616684612723,0.451245146512495,2.40139359694565,0.628532456248138,215.743937967324,75.396623231801,10174
"2.5%",1.25582952146911,0.322615526248151,1.8148630827987,0.290493748918289,196.458134223181,68.0533431672382,10175
"2.5%",1.26558742209385,0.280055359606365,2.15383149425946,0.367936005432389,122.263559189981,48.3031984086831,10176
"2.5%",1.10931333890657,0.35402842996915,2.28828046223617,0.616353825967462,164.787533963595,59.161019790445,10177
"2.5%",1.68140491188198,0.289501400125649,1.1655115745739,0.0154622699204805,341.206247996123,136.69529060004,10178
"2.5%",1.20334716053381,0.363796842747536,1.96903483537492,0.310329847622645,220.849052791026,76.5148719925838,10179
"2.5%",1.70699654347475,0.190559309756128,1.59526678773725,0.144555192312653,127.57249628943,50.3458266300292,10180
"2.5%",2.27031239550382,0.148586483300542,1.09545831431389,0.0725293912960014,163.861723219166,70.3175356203619,10181
"2.5%",0.761526360557035,0.419813992657294,4.7475379663732,0.143779211349473,63.1059438878765,35.5153281865829,10182
"2.5%",1.40060971200496,0.213753635388452,2.2817262078565,0.35032431675861,59.7453127526133,28.4491287091881,10183
"2.5%",2.66482298947008,0.115352234863679,1.03959583460225,0.112169940806388,118.29917655403,47.4698531297302,10184
"2.5%",1.87626125254899,0.233190861525417,1.14312383141322,0.0327811474121598,259.484257273287,109.414943288749,10185
"2.5%",1.73695537269078,0.265055098277428,1.1545987807292,0.0260186082968041,290.250419890721,104.227414657041,10186
"2.5%",1.06577002029773,0.40239436745795,2.02127354412837,0.689538367273539,228.365408044352,68.9843622443697,10187
"2.5%",0.832338721899858,0.595663776580202,2.39348167083739,0.078629348272,356.53303345166,146.310666372265,10188
"2.5%",1.40414130133509,0.250495454752182,1.98390310956024,0.21606402273127,127.682410711429,59.1052598184671,10189
"2.5%",1.57272949561062,0.204663492032502,1.8773456732248,0.207448671642645,89.554218290823,37.6392957663388,10190
"2.5%",1.03658673049177,0.292069303097699,3.20430475654325,0.885135014958832,61.534120209907,33.0913357179917,10191
"2.5%",1.01613493362825,0.424532593703784,2.23050465674134,0.918701436006528,191.253200343621,66.1147181657812,10192
"2.5%",0.658738331585298,0.536525915250909,3.89973617424924,0.00146098867680822,139.675708905893,49.4927251177496,10193
"2.5%",1.77779796144519,0.237419152690325,1.1856074694114,0.0287098202973946,244.600064694265,74.4684971631346,10194
"2.5%",1.4838425910213,0.220174356649148,1.88701530865954,0.197974024086922,109.084561666238,45.2271154621726,10195
"2.5%",1.72763598418069,0.271150103752143,1.13363176746791,0.0199077389193905,302.547686938459,90.9991645248592,10196
"2.5%",1.16302642517895,0.361876634192688,1.88270432249913,0.401741299832203,204.251591000379,63.7849461002121,10197
"2.5%",1.39586952261273,0.246653948600109,1.85782837373574,0.234519081086771,127.735885921402,48.2303476956241,10198
"2.5%",1.90832851959333,0.217771203112023,1.09588610967927,0.0352079969560442,236.732152201727,72.1034706211793,10199
"2.5%",0.994501927368387,0.3196651601593,2.86682770607113,0.981758023140912,84.0498185367938,37.1055424716561,10200
"2.5%",1.08026340161709,0.357565542105082,2.28199889833017,0.68713773820243,163.686914859332,57.165291917394,10201
"2.5%",1.03221644406232,0.325767158646308,2.87778217263564,0.886881011401728,101.046731076312,42.1599313315937,10202
"2.5%",0.79308909389225,0.54612727109141,2.90725902315308,0.0673150037253869,199.05061245724,68.6868821343064,10203
"2.5%",1.76436388523278,0.167170994194436,1.73249078530538,0.196951534024493,79.2507098845323,42.2939807339485,10204
"2.5%",1.77084539210017,0.239020346137974,1.21561086766272,0.0320639182727986,243.590524538443,75.7412657292658,10205
"2.5%",1.27838339645131,0.303866698244113,1.86704628045399,0.306291298078213,165.608484637997,71.3093365184957,10206
"2.5%",1.12450198853992,0.424293782996616,1.85737493228107,0.440982028644048,292.89591773114,100.325686715307,10207
"2.5%",1.32020392296171,0.285769036994854,1.84459731303708,0.257309673445709,145.617582256301,54.1695203509419,10208
"2.5%",1.25760344736145,0.373650000394767,1.65301404950815,0.171280505143697,279.818843347391,84.30310099683,10209
"2.5%",1.73332127936121,0.295913288971355,1.03537838568029,0.0052606878010526,436.892017256888,166.155861819754,10210
"2.5%",2.43909370269179,0.19053529351366,0.811189071052648,0.00724479751156681,364.64814442814,137.941563200634,10211
"2.5%",1.0170177938624,0.374045137566568,2.5185820672784,0.926863610843448,155.225472699213,55.9533647829977,10212
"2.5%",0.735129107774641,0.514248844033669,3.95820349977192,0.0302868642296477,139.318248466087,59.8127102403089,10213
"2.5%",1.14341113905464,0.310672428680012,2.27995538469454,0.552001970000877,128.526454544561,50.4476160945381,10214
"2.5%",1.45731965863916,0.260921342251888,1.6806286828759,0.160611566220805,154.128288303331,50.2984432543623,10215
"2.5%",2.01034389368168,0.198840995177874,1.09470446967276,0.0364176804969858,222.802225837823,104.685508463728,10216
"2.5%",1.10829191611998,0.360425724660602,2.22097206031437,0.585588208527983,163.345566288038,54.8227125852123,10217
"2.5%",1.50207898774348,0.231522808336856,1.60006226347298,0.172000244760227,141.029026200205,58.8746500596237,10218
"2.5%",1.1226519587937,0.368450076644147,2.10307060729701,0.518029778403532,197.42420841901,81.3271236575663,10219
"2.5%",1.92901481269213,0.244153349443248,1.00050544086902,0.0104039366696522,324.647382606841,97.0144076048701,10220
"2.5%",1.34583770291366,0.274616410725241,1.86881512100913,0.246868348520959,145.647214296042,53.389923578228,10221
"2.5%",1.90004065915324,0.212302624498463,1.19125083809633,0.0505730228727233,213.614128351983,79.6846325816824,10222
"2.5%",1.02608345068266,0.397736300719404,2.32288914060438,0.88309643720379,172.315841376241,70.2795278825437,10223
"2.5%",1.49216708976548,0.245373130030753,1.60522211457691,0.153988857938516,154.193343555823,57.8175751692838,10224
"2.5%",1.15513199987131,0.384705973004377,1.85351344173362,0.381309908728217,235.490368276138,84.1146742442563,10225
"2.5%",1.20987824514738,0.341804910538032,1.9257068278721,0.340055967561077,188.202904537381,59.0613123534958,10226
"2.5%",1.12960976372767,0.319327078394606,2.11513371469847,0.568286672406406,146.303939729998,54.0037090340172,10227
"2.5%",0.845526065878064,0.449823847926962,3.06621437050306,0.262906893512666,163.573801009944,65.1538618843509,10228
"2.5%",3.00067427147989,0.121072318966345,0.80022828841245,0.0555551498212965,228.01408691305,124.046352016678,10229
"2.5%",2.07320010113443,0.17195098436051,1.25303164286358,0.0730086620321462,154.938976191523,73.9619905325366,10230
"2.5%",0.774779504968477,0.546761774277521,3.07718201253658,0.0343140773556923,209.680017168782,75.4084702043767,1021
"2.5%",0.897310812373934,0.505350070941077,2.4861050807666,0.420766435160151,235.894648435399,88.4805615470837,1022
"2.5%",1.14005625308685,0.42030057927476,1.72843467958677,0.350622158996718,309.472055693083,85.6184060631034,1023
"2.5%",1.74430780604183,0.280849822749868,1.10611498038221,0.010345588461075,335.262720894576,85.715457595964,1024
"2.5%",1.85849256252411,0.220224451616688,1.15666108850887,0.0342708972561361,229.585185382996,73.9097079251454,1025
"2.5%",0.846674778841219,0.572430763399848,2.24571732066563,0.109737883205415,342.514205160042,112.504055987663,1026
"2.5%",1.47428009487451,0.302216849189953,1.39859203668156,0.0627593048064594,273.59850070015,79.2180158519779,1027
