"V1","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array","ID"
"2.5%",0.689407925260407,0.963301008980937,2.15570011686577,0.161016094134912,0.160374143744695,0.162800066116867,0,1195.17764726729,250.092022391073,1085
"2.5%",0.658957710357022,1.05785796709851,2.16022934863284,0.0704581606450972,0.0694719527258708,0.074042150218289,0,1744.52204569702,313.628617626584,1086
"2.5%",1.50495484574295,0.374258092767915,1.19559682979356,0.0240914756732213,0.0207926357817406,0.0364680381472887,0.00247532157914443,524.985770632028,79.1737527272542,1087
"2.5%",0.858981492887186,0.809212210989471,1.63608195567547,0.1843307768998,0.182265397282676,0.193426012358359,1.99451708482457e-07,1221.22952460793,178.708062782183,1088
"2.5%",0.845854404728533,0.902986354152423,1.56972007202834,0.101082045594736,0.1001591893963,0.105142409379927,1.13908882326541e-12,2329.4941059003,240.761269262341,1089
"2.5%",0.542764532534674,0.721131685168429,5.40820745645884,0.211668831838269,0.209965817610648,0.213167428984991,9.54297529887072e-10,227.667209115677,52.7856169237468,1090
"2.5%",1.10539638893224,0.497059454493302,1.54973840044037,0.117971713353334,0.116803503587285,0.120166795015231,0.3565259100399,449.234135029448,114.333217668103,1091
"2.5%",1.19176086361102,0.48061794131124,1.51467573108772,0.1963477577814,0.194995192106719,0.197504750341137,0.128651144333128,590.163005714174,111.264509614011,1092
"2.5%",1.21271949906271,0.517186461891549,1.27295062027421,0.297782602998678,0.296150618775084,0.299220519789008,0.0382000696870626,4613.88585188001,3466.39279003336,109
"2.5%",0.929364339757974,0.615436880750907,1.81916632850902,0.297119426666174,0.29557748129662,0.298588957744085,0.405654016332579,802.514002289128,200.837402133018,110
"2.5%",1.06553373680717,0.499274795958305,1.73933292795844,0.130137687064829,0.129318168869674,0.132878021433246,0.516251782745533,361.543596888004,94.439601899779,111
"2.5%",0.888899623207911,0.739387956084937,1.68055367427211,0.153238451123165,0.152185436281562,0.154221149158008,0.0287215365944142,963.857867089236,152.20342321172,112
"2.5%",1.09643697920785,0.648868397831993,1.29416212387502,0.191008377557685,0.190071067216381,0.192444792212017,0.0885428598608899,1439.65416487248,288.410625705709,1093
"2.5%",1.66204826687921,0.40298436005749,0.90507781318547,0.253358341703342,0.252462133891101,0.254968712993874,5.3069992844712e-10,801.204506417881,195.020119467027,1094
"2.5%",1.43304319291037,0.44157409392098,1.13909449222225,0.209016894299112,0.207928735301077,0.210484996349568,0.00028884446464339,654.141128391744,157.766243419321,1095
"2.5%",1.0587524465763,0.629743063578347,1.47036486988838,0.199435290315032,0.198128793138459,0.20061738217946,0.43726443456152,1141.77393903974,221.303679801149,1096
"2.5%",0.954226170237655,0.539375580315623,1.9822523365588,0.214782029456791,0.212852354832679,0.215977028867947,0.663977785150557,675.130461364018,95.5102875221675,1097
"2.5%",0.817670859316898,0.693291641527154,2.1696694411793,0.101633169045918,0.100288175448011,0.105721100801046,0.0111945294102052,809.316215419352,118.098863442153,1098
"2.5%",1.04822630007149,0.548922756853646,1.77612899466761,0.179344440850139,0.178189842291644,0.180614105926583,0.649990488629381,917.218673169552,94.3573868244527,1099
"2.5%",0.813481956493193,0.621668317612276,2.47697388348794,0.170189793208598,0.168533242464212,0.171197995979132,0.049014743366377,328.601670712552,105.713031920157,1100
"2.5%",1.72019000346267,0.333149198046838,1.04061928694412,0.220457796612126,0.219282025400263,0.221795847734838,0.000156209710268751,520.529175800984,140.581737569912,1101
"2.5%",1.7318373829245,0.480991750856986,0.69508965605521,0.178543836098848,0.177815671022737,0.179259784851204,0,2349.65689262591,898.95001774086,1102
"2.5%",1.64173444127946,0.448330607955795,0.824003324324869,0.247973365919995,0.246972839481483,0.248915766430793,4.44089209850063e-16,1242.24119152217,234.52410305504,1103
"2.5%",2.95034389432962,0.192338098725906,0.579177470355965,0.156063165585105,0.155151063261157,0.157820119189907,5.89685433676213e-05,739.912340111732,287.732017210621,1104
"2.5%",0.531192618494746,1.0874595074568,3.28339742200328,0.112278528599888,0.11147449233615,0.11407755744889,0,691.188626915106,255.495457809745,1105
"2.5%",1.04059065817392,0.628937959065622,1.52396280381613,0.33047560789712,0.329084922529877,0.331517111793764,0.514720956822901,3003.63739314519,392.33061727469,1106
"2.5%",1.3886932938287,0.436984116214337,1.1424205456815,0.17938956415899,0.178324070227126,0.180704212362014,0.00200047937691661,3871.50948613618,446.52334165623,1107
"2.5%",0.708331473417667,1.00425186080581,1.94319815304259,0.18159336320183,0.180288805065989,0.182806918556028,0,10617.2992416652,3484.71715268247,1108
"2.5%",1.34035474022908,0.390859014416843,1.43243421857726,0.34625963864805,0.344682551193849,0.347670217749833,0.0463923095286676,426.40480614457,170.102759223238,1109
"2.5%",0.330720243055337,2.05719518892981,4.51214256364452,0.356948229067069,0.355685221591584,0.358298421095758,0,1255.64102673464,263.608514332998,1110
"2.5%",0.775282113331806,0.95938753925408,1.71267413351779,0.307657806902731,0.306397029632901,0.308895766524478,8.21565038222616e-15,1762.6644017998,599.423518199152,1111
"2.5%",1.36308763243442,0.314056278265833,1.70606220359967,0.170993431967012,0.169564500269907,0.172205452825122,0.163124481040396,220.923918089725,70.499319892582,113
"2.5%",1.00786076900734,0.607481172391845,1.57917202071091,0.199715807350228,0.198496259444629,0.200943283194811,0.925188567831164,742.101660425976,118.39027733362,114
"2.5%",1.234806037056,0.43512554774926,1.45965141163774,0.0725017849621292,0.0717196448857706,0.0747519956101153,0.0693979587739166,435.607967198713,94.9754872897104,115
"2.5%",0.678759541521624,0.794796093204668,2.57117629542701,0.269355319811755,0.268063933227728,0.270417403563939,7.33115790296779e-11,504.333108521677,129.223211060561,116
"2.5%",0.569023316109212,0.954812260873197,3.39103774033368,0.364194548186969,0.361861108833915,0.365413748244704,0,424.284111967231,117.991211160347,117
